id;source;date;Domain;title;Label;url
389;Detik;26-05-29;Pendidikan;Jalur Mandiri IPB 2026 Ini Punya Syarat Skor UTBK Minimum buat Daftar S1, Cek!;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8509452/jalur-mandiri-ipb-2026-ini-punya-syarat-skor-utbk-minimum-buat-daftar-s1-cek
390;Detik;26-05-29;Pendidikan;Pendaftaran UM-PTKIN 2026 Ditutup 30 Mei Jam 3 Sore, Ayo Selesaikan Registrasinya!;0;https://www.detik.com/edu/seleksi-masuk-pt/d-8509480/pendaftaran-um-ptkin-2026-ditutup-30-mei-jam-3-sore-ayo-selesaikan-registrasinya
391;Detik;26-05-29;Pendidikan;ITS Klarifikasi Pencatutan Nama Lembaga di Kasus Dugaan Riset Palsu!;0;https://www.detik.com/edu/perguruan-tinggi/d-8509622/its-klarifikasi-pencatutan-nama-lembaga-di-kasus-dugaan-riset-palsu
392;Detik;26-05-29;Pendidikan;Tepatkah Usia 5,5 Tahun Sudah Masuk SD? Pakar Pendidikan Soroti Kompetensi Guru;0;https://www.detik.com/edu/sekolah/d-8509542/tepatkah-usia-5-5-tahun-sudah-masuk-sd-pakar-pendidikan-soroti-kompetensi-guru
393;Detik;26-05-29;Pendidikan;Hampir 100 Ribu Sekolah Jadi Target Revitalisasi, SMA Unik di Papua Termasuk;0;https://www.detik.com/edu/sekolah/d-8509441/hampir-100-ribu-sekolah-jadi-target-revitalisasi-sma-unik-di-papua-termasuk
394;Detik;26-05-29;Pendidikan;Pedoman Upacara Hari Lahir Pancasila 1 Juni 2026 di Sekolah, Siswa Catat Ya;1;https://www.detik.com/edu/detikpedia/d-8509302/pedoman-upacara-hari-lahir-pancasila-1-juni-2026-di-sekolah-siswa-catat-ya
395;Detik;26-05-29;Pendidikan;Daftar Dokumen yang Wajib Disiapkan Buat Daftar Ulang SNBT UGM, Catat Ya!;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8509254/daftar-dokumen-yang-wajib-disiapkan-buat-daftar-ulang-snbt-ugm-catat-ya
396;Detik;26-05-29;Pendidikan;Soal Usia Masuk SD, Kata Pakar Ini Beda Kesiapan Anak Usia 7 Tahun atau di Bawahnya;0;https://www.detik.com/edu/sekolah/d-8508741/soal-usia-masuk-sd-kata-pakar-ini-beda-kesiapan-anak-usia-7-tahun-atau-di-bawahnya
397;Detik;26-05-29;Pendidikan;SPMB Jatim Buka Kuota Khusus Anak Buruh buat Masuk SMA-SMK, Cek Syaratnya!;1;https://www.detik.com/edu/sekolah/d-8509188/spmb-jatim-buka-kuota-khusus-anak-buruh-buat-masuk-sma-smk-cek-syaratnya
398;Detik;26-05-29;Pendidikan;Prihantini dan Riana Dwi Kurniawati Tercatat Presentasi di Korsel Hari Ini dan Besok!;0;https://www.detik.com/edu/perguruan-tinggi/d-8509243/prihantini-dan-riana-dwi-kurniawati-tercatat-presentasi-di-korsel-hari-ini-dan-besok
399;Detik;26-05-29;Pendidikan;Daftar Jalur Mandiri PTN Pakai Nilai UTBK 2026, Buruan Daftar Sebelum Tutup!;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8509064/daftar-jalur-mandiri-ptn-pakai-nilai-utbk-2026-buruan-daftar-sebelum-tutup
400;Detik;26-05-29;Pendidikan;Prabowo Instruksikan Belajar Bahasa Prancis di Semua Tingkatan Sekolah;0;https://www.detik.com/edu/sekolah/d-8509148/prabowo-instruksikan-belajar-bahasa-prancis-di-semua-tingkatan-sekolah
401;Detik;26-05-29;Pendidikan;Unesa Terima 8.292 Camaba SNBT, Ini 20 Prodi dengan Persaingan Paling Ketat!;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8505378/unesa-terima-8-292-camaba-snbt-ini-20-prodi-dengan-persaingan-paling-ketat
402;Detik;26-05-29;Pendidikan;Mata Pelajaran Pilihan TKA SMA/SMK 2026 Bertambah Jadi 69 Mapel, Ini Daftarnya;0;https://www.detik.com/edu/sekolah/d-8508739/mata-pelajaran-pilihan-tka-sma-smk-2026-bertambah-jadi-69-mapel-ini-daftarnya
403;Detik;26-05-29;Pendidikan;30 SMA Unggul Garuda Transformasi 2026, Cek Nama Sekolahmu di Sini!;1;https://www.detik.com/edu/sekolah/d-8508737/30-sma-unggul-garuda-transformasi-2026-cek-nama-sekolahmu-di-sini
404;Detik;26-05-29;Pendidikan;Kisah Rozi, Penyandang Disabilitas yang Raih S3 di Unair dengan IPK 4.00;0;https://www.detik.com/edu/edutainment/d-8508736/kisah-rozi-penyandang-disabilitas-yang-raih-s3-di-unair-dengan-ipk-4-00
405;Detik;26-05-29;Pendidikan;Kuliah di Harvard Jangan Cuma Fokus Nilai, Ini Tips dari Mahasiswa Indonesia;1;https://www.detik.com/edu/edutainment/d-8508010/kuliah-di-harvard-jangan-cuma-fokus-nilai-ini-tips-dari-mahasiswa-indonesia
406;Detik;26-05-29;Pendidikan;Puncak Kemarau 2026 pada Bulan Apa? Begini Perkiraan BMKG;0;https://www.detik.com/edu/detikpedia/d-8508723/puncak-kemarau-2026-pada-bulan-apa-begini-perkiraan-bmkg
407;Detik;26-05-29;Pendidikan;Kemenkeu Buka Lowongan Magang Mahasiswa di 34 Provinsi, Ada 1.084 Formasi!;0;https://www.detik.com/edu/detikpedia/d-8508024/kemenkeu-buka-lowongan-magang-mahasiswa-di-34-provinsi-ada-1-084-formasi
408;Detik;26-05-29;Pendidikan;Revitalisasi Sekolah Sentuh Tanah Papua Barat Daya, Rumah Kedua 160 Ribu Murid;0;https://www.detik.com/edu/sekolah/d-8508700/revitalisasi-sekolah-sentuh-tanah-papua-barat-daya-rumah-kedua-160-ribu-murid
409;Detik;26-05-29;Pendidikan;Cara Mudah Mengolah Data Jadi Informasi Berguna, Ini Skill yang Harus Kamu Punya;1;https://www.detik.com/edu/edutainment/d-8508694/cara-mudah-mengolah-data-jadi-informasi-berguna-ini-skill-yang-harus-kamu-punya
410;Detik;26-05-28;Pendidikan;Bukan Cuma Data Analyst, Ini 7 Skill Excel hingga Python yang Wajib Kamu Kuasai;1;https://www.detik.com/edu/edutainment/d-8508687/bukan-cuma-data-analyst-ini-7-skill-excel-hingga-python-yang-wajib-kamu-kuasai
411;Detik;26-05-28;Pendidikan;Kasus Dugaan Riset Palsu, UMB Somasi Elfiany Syafruddin;0;https://www.detik.com/edu/perguruan-tinggi/d-8508667/kasus-dugaan-riset-palsu-umb-somasi-elfiany-syafruddin
412;Detik;26-05-28;Pendidikan;UNY dan UMB Mengaku Dicatut Dugaan Riset Palsu di Konferensi Dunia;0;https://www.detik.com/edu/perguruan-tinggi/d-8508591/uny-dan-umb-mengaku-dicatut-dugaan-riset-palsu-di-konferensi-dunia
413;Detik;26-05-28;Pendidikan;Ketentuan Baru TKA SMA/SMK 2026, Mata Pelajaran Wajib Diuji Sehari Satu!;0;https://www.detik.com/edu/sekolah/d-8508018/ketentuan-baru-tka-sma-smk-2026-mata-pelajaran-wajib-diuji-sehari-satu
414;Detik;26-05-28;Pendidikan;Dikeluhkan Murid, Kemendikdasmen Ubah Jumlah Soal Matematika TKA SMA/SMK 2026;0;https://www.detik.com/edu/sekolah/d-8508031/dikeluhkan-murid-kemendikdasmen-ubah-jumlah-soal-matematika-tka-sma-smk-2026
415;Detik;26-05-28;Pendidikan;Bersiap Pendaftar TKA SMA/SMK 2026 Dimulai Agustus, Cek Jadwal Lengkapnya!;1;https://www.detik.com/edu/sekolah/d-8507985/bersiap-pendaftar-tka-sma-smk-2026-dimulai-agustus-cek-jadwal-lengkapnya
416;Detik;26-05-28;Pendidikan;Telisik 3 Nama Alumni Terseret Dugaan Riset Palsu, UNY Dapat Jawaban Template;0;https://www.detik.com/edu/perguruan-tinggi/d-8508311/telisik-3-nama-alumni-terseret-dugaan-riset-palsu-uny-dapat-jawaban-template
417;Detik;26-05-28;Pendidikan;Berapa Lama Daging Kurban Tahan di Freezer atau Kulkas? Ini Jawaban Pakar;1;https://www.detik.com/edu/detikpedia/d-8508122/berapa-lama-daging-kurban-tahan-di-freezer-atau-kulkas-ini-jawaban-pakar
418;Detik;26-05-28;Pendidikan;Prihantini Terseret Dugaan Riset Palsu di Konferensi Dunia, ITB-LPDP Buka Suara;0;https://www.detik.com/edu/perguruan-tinggi/d-8508157/prihantini-terseret-dugaan-riset-palsu-di-konferensi-dunia-itb-lpdp-buka-suara
419;Detik;26-05-28;Pendidikan;Daftar Rerata Nilai TKA Mapel Matematika SD-SMP Per Provinsi, Cek Daerahmu!;1;https://www.detik.com/edu/sekolah/d-8507956/daftar-rerata-nilai-tka-mapel-matematika-sd-smp-per-provinsi-cek-daerahmu
420;Detik;26-05-28;Pendidikan;Diterima di Harvard, Mahasiswa Ini Cerita Cara Nabung dan Cari Dana Kuliah;0;https://www.detik.com/edu/edutainment/d-8507936/diterima-di-harvard-mahasiswa-ini-cerita-cara-nabung-dan-cari-dana-kuliah
421;Detik;26-05-28;Pendidikan;1.751 Pelanggaran SNBT 2026 yang Tak Perlu Diulang! Ini Kasus Terbanyak;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8507719/1-751-pelanggaran-snbt-2026-yang-tak-perlu-diulang-ini-kasus-terbanyak
422;Detik;26-05-28;Pendidikan;Prasmul New Look: Transformasi Pendidikan untuk Cetak Pemimpin Masa Depan;0;https://www.detik.com/edu/perguruan-tinggi/d-8507932/prasmul-new-look-transformasi-pendidikan-untuk-cetak-pemimpin-masa-depan
423;Detik;26-05-28;Pendidikan;BSKAP Kemendikdasmen Ganti Nama Jadi BKPDM, Penyusun Rekomendasi Kebijakan Pendidikan;0;https://www.detik.com/edu/sekolah/d-8507717/bskap-kemendikdasmen-ganti-nama-jadi-bkpdm-penyusun-rekomendasi-kebijakan-pendidikan
424;Detik;26-05-28;Pendidikan;Sosok Angel, Lulusan Termuda ITB yang Masih Berusia 20 Tahun;0;https://www.detik.com/edu/edutainment/d-8507716/sosok-angel-lulusan-termuda-itb-yang-masih-berusia-20-tahun
425;Detik;26-05-28;Pendidikan;Kronologi Dugaan Skandal Riset Palsu yang Libatkan WNI, Terungkap Karena Ini;1;https://www.detik.com/edu/perguruan-tinggi/d-8507760/kronologi-dugaan-skandal-riset-palsu-yang-libatkan-wni-terungkap-karena-ini
426;Detik;26-05-28;Pendidikan;Kekerasan Seksual di Pesantren Jadi Sorotan, Akademisi Ingatkan Ini;1;https://www.detik.com/edu/detikpedia/d-8507715/kekerasan-seksual-di-pesantren-jadi-sorotan-akademisi-ingatkan-ini
427;Detik;26-05-27;Pendidikan;Dugaan Skandal Riset Palsu, 'Peneliti' Dikenal Berprestasi saat Mahasiswa;0;https://www.detik.com/edu/perguruan-tinggi/d-8507666/dugaan-skandal-riset-palsu-peneliti-dikenal-berprestasi-saat-mahasiswa
428;Detik;26-05-27;Pendidikan;Kenapa Data Kamu Bikin Bingung Atasan? Ini Solusinya Lewat Data Storytelling;1;https://www.detik.com/edu/edutainment/d-8506551/kenapa-data-kamu-bikin-bingung-atasan-ini-solusinya-lewat-data-storytelling
429;Detik;26-05-27;Pendidikan;Dugaan Riset Palsu dari Indonesia Terungkap di Konferensi Ilmiah Internasional;0;https://www.detik.com/edu/perguruan-tinggi/d-8507525/dugaan-riset-palsu-dari-indonesia-terungkap-di-konferensi-ilmiah-internasional
430;Detik;26-05-27;Pendidikan;Stres pada Hewan Kurban Pengaruhi Kualitas Daging, Ini Penjelasan Pakar IPB;1;https://www.detik.com/edu/detikpedia/d-8507398/stres-pada-hewan-kurban-pengaruhi-kualitas-daging-ini-penjelasan-pakar-ipb
431;Detik;26-05-27;Pendidikan;Beasiswa Doktoral Dosen Vokasi 2026 Dibuka, Batas Usia sampai 50 Tahun;0;https://www.detik.com/edu/beasiswa/d-8507246/beasiswa-doktoral-dosen-vokasi-2026-dibuka-batas-usia-sampai-50-tahun
432;Detik;26-05-27;Pendidikan;SPMB TK-SMP Kota Depok 2026 Dibuka Besok, Cek Jadwalnya di Sini!;1;https://www.detik.com/edu/sekolah/d-8507176/spmb-tk-smp-kota-depok-2026-dibuka-besok-cek-jadwalnya-di-sini
433;Detik;26-05-27;Pendidikan;Daftar Rerata Nilai TKA Mapel Bahasa Indonesia SD-SMP Per Provinsi, DIY Tertinggi!;0;https://www.detik.com/edu/sekolah/d-8507157/daftar-rerata-nilai-tka-mapel-bahasa-indonesia-sd-smp-per-provinsi-diy-tertinggi
434;Detik;26-05-27;Pendidikan;Cerita Kristina Zai, Mahasiswi Non-Muslim yang Raih Cumlaude di UIN Jakarta;0;https://www.detik.com/edu/edutainment/d-8507078/cerita-kristina-zai-mahasiswi-non-muslim-yang-raih-cumlaude-di-uin-jakarta
435;Detik;26-05-27;Pendidikan;Lolos SNBT 2026 di UI? Ini Jadwal dan Tahapan Daftar Ulang untuk Maba;1;https://www.detik.com/edu/perguruan-tinggi/d-8507067/lolos-snbt-2026-di-ui-ini-jadwal-dan-tahapan-daftar-ulang-untuk-maba
436;Detik;26-05-27;Pendidikan;BSI Scholarship untuk Maba Jalur SNBT 2026 Dibuka, Bebas UKT-Uang Saku!;0;https://www.detik.com/edu/beasiswa/d-8506960/bsi-scholarship-untuk-maba-jalur-snbt-2026-dibuka-bebas-ukt-uang-saku
437;Detik;26-05-27;Pendidikan;Nilai Rapor 6-7, Sekarang Mahasiswa Ini Kuliah di Harvard University;0;https://www.detik.com/edu/edutainment/d-8506476/nilai-rapor-6-7-sekarang-mahasiswa-ini-kuliah-di-harvard-university
438;Detik;26-05-27;Pendidikan;Erina Gudono Raih Gelar MSc UPenn dengan IPK 4, Sealmamater dengan Trump-Elon Musk;0;https://www.detik.com/edu/edutainment/d-8506397/erina-gudono-raih-gelar-msc-upenn-dengan-ipk-4-sealmamater-dengan-trump-elon-musk
439;Detik;26-05-27;Pendidikan;Seleksi Mandiri UNJ 2026 Dibuka, Ada 9 Jalur Masuk Mulai Prestasi-Nilai UTBK!;0;https://www.detik.com/edu/seleksi-masuk-pt/d-8506036/seleksi-mandiri-unj-2026-dibuka-ada-9-jalur-masuk-mulai-prestasi-nilai-utbk
440;Detik;26-05-27;Pendidikan;Cara Ariel Berhasil Masuk Harvard, Meski Nilai di Sekolah Tak Menonjol;0;https://www.detik.com/edu/edutainment/d-8505569/cara-ariel-berhasil-masuk-harvard-meski-nilai-di-sekolah-tak-menonjol
441;Detik;26-05-27;Pendidikan;Mau Ikut Cerdas Hemat Anti Minus 5? Berhadiah Tiket Allo Bank Festival!;0;https://www.detik.com/edu/edutainment/d-8506763/mau-ikut-cerdas-hemat-anti-minus-5-berhadiah-tiket-allo-bank-festival
442;Detik;26-05-27;Pendidikan;Daging Kurban Harus Dicuci Dulu atau Tidak? Pakar Beri 5 Tips Mengolah Agar Empuk;0;https://www.detik.com/edu/detikpedia/d-8506004/daging-kurban-harus-dicuci-dulu-atau-tidak-pakar-beri-5-tips-mengolah-agar-empuk
443;Detik;26-05-27;Pendidikan;Kisah Ariel Adhidevara, Anak IPS yang Kuliah Arsitektur-Desain di AS;0;https://www.detik.com/edu/edutainment/d-8506361/kisah-ariel-adhidevara-anak-ips-yang-kuliah-arsitektur-desain-di-as
444;Detik;26-05-27;Pendidikan;Peneliti IPB Ungkap Evolusi Buatan Kini Sudah Dipakai di Dunia Nyata, Kok Bisa?;1;https://www.detik.com/edu/detikpedia/d-8506395/peneliti-ipb-ungkap-evolusi-buatan-kini-sudah-dipakai-di-dunia-nyata-kok-bisa
445;Detik;26-05-26;Pendidikan;Kerja Keras Tapi Hidup Stagnan? Saatnya Upgrade Mindsetmu Lewat Acara Ini!;1;https://www.detik.com/edu/edutainment/d-8506544/kerja-keras-tapi-hidup-stagnan-saatnya-upgrade-mindsetmu-lewat-acara-ini
446;Detik;26-05-26;Pendidikan;Belajar Google Looker Studio di Sini! Ubah Data Jadi Dashboard Insightful;0;https://www.detik.com/edu/edutainment/d-8506284/belajar-google-looker-studio-di-sini-ubah-data-jadi-dashboard-insightful
447;Detik;26-05-26;Pendidikan;PTS Bakal Dapat Bantuan Internet Gratis, Bisa Akses Materi Belajar Antar Kampus;0;https://www.detik.com/edu/perguruan-tinggi/d-8506379/pts-bakal-dapat-bantuan-internet-gratis-bisa-akses-materi-belajar-antar-kampus
448;Detik;26-05-26;Pendidikan;Unpad Terima 3.196 Maba Jalur SNBT 2026, Cek Jadwal Daftar Ulangnya!;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8506236/unpad-terima-3-196-maba-jalur-snbt-2026-cek-jadwal-daftar-ulangnya
449;Detik;26-05-26;Pendidikan;192 Siswa SMA CT Arsa Diterima Jalur SNBT, Lulus Masuk UGM hingga UI;0;https://www.detik.com/edu/edutainment/d-8506101/192-siswa-sma-ct-arsa-diterima-jalur-snbt-lulus-masuk-ugm-hingga-ui
450;Detik;26-05-26;Pendidikan;Apa Itu Restraining Box yang Digunakan untuk Penyembelihan Sapi? Ini Karya Dosen UGM;0;https://www.detik.com/edu/detikpedia/d-8506294/apa-itu-restraining-box-yang-digunakan-untuk-penyembelihan-sapi-ini-karya-dosen-ugm
451;Detik;26-05-26;Pendidikan;Rerata Nilai UTBK Tembus 730,45, Ini Prodi Unair dengan Persaingan Tertinggi;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8505351/rerata-nilai-utbk-tembus-730-45-ini-prodi-unair-dengan-persaingan-tertinggi
452;Detik;26-05-26;Pendidikan;10 Prodi Terketat di UNS Jenjang Sarjana dan Diploma pada SNBT 2026;0;https://www.detik.com/edu/seleksi-masuk-pt/d-8505921/10-prodi-terketat-di-uns-jenjang-sarjana-dan-diploma-pada-snbt-2026
453;Detik;26-05-26;Pendidikan;ITS Terima 2.468 Maba Jalur SNBT 2026, Ini 3 Prodi Paling Diminati;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8505585/its-terima-2-468-maba-jalur-snbt-2026-ini-3-prodi-paling-diminati
454;Detik;26-05-26;Pendidikan;Sekarang Kualitas Menu MBG Bisa Dicek Guru via Aplikasi Ini;1;https://www.detik.com/edu/sekolah/d-8505757/sekarang-kualitas-menu-mbg-bisa-dicek-guru-via-aplikasi-ini
455;Detik;26-05-26;Pendidikan;Lengkap! Ini Rerata Nilai TKA SD-SMP Nasional, Ada Perbandingan Negeri-Swasta;0;https://www.detik.com/edu/sekolah/d-8506061/lengkap-ini-rerata-nilai-tka-sd-smp-nasional-ada-perbandingan-negeri-swasta
456;Detik;26-05-26;Pendidikan;Seleksi PKN STAN 2026 Bakal Ada 3 Jalur, Kapan Dibuka?;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8505706/seleksi-pkn-stan-2026-bakal-ada-3-jalur-kapan-dibuka
457;Detik;26-05-26;Pendidikan;Nilai TKA Bahasa Indonesia SD-SMP Lebih Tinggi Dibanding SMA-SMK, Ini Alasannya;1;https://www.detik.com/edu/sekolah/d-8505851/nilai-tka-bahasa-indonesia-sd-smp-lebih-tinggi-dibanding-sma-smk-ini-alasannya
458;Detik;26-05-26;Pendidikan;RI Disebut Punya Banyak 'World-Class Problems', Australia Diajak Kolaborasi Riset;0;https://www.detik.com/edu/perguruan-tinggi/d-8505145/ri-disebut-punya-banyak-world-class-problems-australia-diajak-kolaborasi-riset
459;Detik;26-05-26;Pendidikan;8.500 Murid SD-SMP Dapat Nilai 100 di TKA 2026 Mapel Ini, Simak Datanya!;1;https://www.detik.com/edu/sekolah/d-8505710/8-500-murid-sd-smp-dapat-nilai-100-di-tka-2026-mapel-ini-simak-datanya
460;Detik;26-05-26;Pendidikan;Posko SPMB Sekolah Maung di Cimahi Diserbu Orang Tua Siswa;0;https://www.detik.com/edu/foto/d-8505527/posko-spmb-sekolah-maung-di-cimahi-diserbu-orang-tua-siswa
461;Detik;26-05-26;Pendidikan;Sederet Manfaat Sertifikat TKA 2026, Bisa Untuk Daftar SPMB!;0;https://www.detik.com/edu/sekolah/d-8504909/sederet-manfaat-sertifikat-tka-2026-bisa-untuk-daftar-spmb
462;Detik;26-05-26;Pendidikan;Ketua Komisi XI DPR Usul Awardee LPDP Jurusan Ini Tak Harus Balik ke RI;1;https://www.detik.com/edu/beasiswa/d-8505433/ketua-komisi-xi-dpr-usul-awardee-lpdp-jurusan-ini-tak-harus-balik-ke-ri
463;Detik;26-05-26;Pendidikan;Rerata Nilai TKA SD-SMP Bahasa Indonesia 60, Matematika 40-43;0;https://www.detik.com/edu/sekolah/d-8505463/rerata-nilai-tka-sd-smp-bahasa-indonesia-60-matematika-40-43
464;Detik;26-05-26;Pendidikan;Manfaat Sertifikat UTBK Meski Belum Lolos SNBT, Catat Tanggal Unduhnya!;0;https://www.detik.com/edu/seleksi-masuk-pt/d-8505292/manfaat-sertifikat-utbk-meski-belum-lolos-snbt-catat-tanggal-unduhnya
465;Detik;26-05-26;Pendidikan;Libur Idul Adha 2026 Berapa Hari? Ini Jadwal Tanggal Merah Menurut SKB 3 Menteri;1;https://www.detik.com/edu/detikpedia/d-8505307/libur-idul-adha-2026-berapa-hari-ini-jadwal-tanggal-merah-menurut-skb-3-menteri
466;Detik;26-05-26;Pendidikan;Skor LBI di Sertifikat UTBK 2026 Dipecah Saintek-Soshum, SNPMB Jelaskan Mengapa;0;https://www.detik.com/edu/seleksi-masuk-pt/d-8505258/skor-lbi-di-sertifikat-utbk-2026-dipecah-saintek-soshum-snpmb-jelaskan-mengapa
467;Detik;26-05-26;Pendidikan;Pengumuman TKA SD/MI-SMP/MTs Rilis Hari Ini Jam 1 Siang!;0;https://www.detik.com/edu/sekolah/d-8505250/pengumuman-tka-sd-mi-smp-mts-rilis-hari-ini-jam-1-siang
468;Detik;26-05-26;Pendidikan;detikcom Raih Penghargaan Media Terinformatif Bidang Pendidikan;0;https://www.detik.com/edu/edutainment/d-8505020/detikcom-raih-penghargaan-media-terinformatif-bidang-pendidikan
469;Detik;26-05-26;Pendidikan;Mendikdasmen Akui Bullying Masih Terjadi, Faktor Gaya Hidup Picu Rivalitas Murid;0;https://www.detik.com/edu/sekolah/d-8504905/mendikdasmen-akui-bullying-masih-terjadi-faktor-gaya-hidup-picu-rivalitas-murid
470;Detik;26-05-26;Pendidikan;Terbaru, BRIN Bakal Update Isi Buku Pelajaran Sekolah soal Sains Terkini;0;https://www.detik.com/edu/edutainment/d-8504907/terbaru-brin-bakal-update-isi-buku-pelajaran-sekolah-soal-sains-terkini
471;Detik;26-05-26;Pendidikan;Gagal SNBT 2026? Ini 5 Jalur Alternatif Masuk Kampus Negeri yang Bisa Dicoba;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8504902/gagal-snbt-2026-ini-5-jalur-alternatif-masuk-kampus-negeri-yang-bisa-dicoba
472;Detik;26-05-26;Pendidikan;Mendikdasmen Tekankan Pentingnya Murid Punya Ruang untuk Didengar, Guru Catat Nih!;0;https://www.detik.com/edu/sekolah/d-8504792/mendikdasmen-tekankan-pentingnya-murid-punya-ruang-untuk-didengar-guru-catat-nih
473;Detik;26-05-26;Pendidikan;Kampus Australia di RI Fokus Kolaborasi Industri, Siapkan Lulusan Siap Kerja;0;https://www.detik.com/edu/perguruan-tinggi/d-8504935/kampus-australia-di-ri-fokus-kolaborasi-industri-siapkan-lulusan-siap-kerja
474;Detik;26-05-26;Pendidikan;Kemendikdasmen Siap Gelar Program Bedah Buku Rutin, Buku Pertama Bahas Masa Depan RI;0;https://www.detik.com/edu/sekolah/d-8504873/kemendikdasmen-siap-gelar-program-bedah-buku-rutin-buku-pertama-bahas-masa-depan-ri
475;Detik;26-05-26;Pendidikan;39.662 Peserta KIP yang Diterima SNBT 2026 Dinyatakan Eligible, Bagaimana yang Lain?;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8504881/39-662-peserta-kip-yang-diterima-snbt-2026-dinyatakan-eligible-bagaimana-yang-lain
476;Detik;26-05-26;Pendidikan;Pengumuman Hasil TKA SD-SMP 2026 Hari Ini! Ini Cara Cek Nilainya;1;https://www.detik.com/edu/sekolah/d-8504868/pengumuman-hasil-tka-sd-smp-2026-hari-ini-ini-cara-cek-nilainya
477;Detik;26-05-25;Pendidikan;Kreativitas Teknologi Anak Muda Dipamerkan di Bali;0;https://www.detik.com/edu/foto/d-8503961/kreativitas-teknologi-anak-muda-dipamerkan-di-bali
478;Detik;26-05-25;Pendidikan;Mendikdasmen Soroti Sebagian Guru Masih Judgemental Murid, Beri Peringatan Ini;0;https://www.detik.com/edu/sekolah/d-8504774/mendikdasmen-soroti-sebagian-guru-masih-judgemental-murid-beri-peringatan-ini
479;Detik;26-05-25;Pendidikan;Tepis Isu Rasio Dosen-Mahasiswa di PTN Tak Berimbang, Ketua MRPTNI: Semua Terukur;0;https://www.detik.com/edu/seleksi-masuk-pt/d-8504646/tepis-isu-rasio-dosen-mahasiswa-di-ptn-tak-berimbang-ketua-mrptni-semua-terukur
480;Detik;26-05-25;Pendidikan;Mau Tiket Allo Bank Festival 2026 Gratis? Yuk Ikut Kuis Cerdas Hemat detikEdu!;0;https://www.detik.com/edu/edutainment/d-8504766/mau-tiket-allo-bank-festival-2026-gratis-yuk-ikut-kuis-cerdas-hemat-detikedu
481;Detik;26-05-25;Pendidikan;Hasil TKA SD-SMP Diumumkan Besok, Begini Cara Unduh Sertifikatnya;0;https://www.detik.com/edu/sekolah/d-8504518/hasil-tka-sd-smp-diumumkan-besok-begini-cara-unduh-sertifikatnya
482;Detik;26-05-25;Pendidikan;SIBI Digabung ke SLiMS, Sistem Perpustakaan Kemendikdasmen yang Diadopsi Negara Lain;0;https://www.detik.com/edu/detikpedia/d-8503752/sibi-digabung-ke-slims-sistem-perpustakaan-kemendikdasmen-yang-diadopsi-negara-lain
483;Detik;26-05-25;Pendidikan;BRIN Matangkan Peta Jalan Bioprospeksi SDA Indonesia, Apa Itu?;0;https://www.detik.com/edu/detikpedia/d-8503691/brin-matangkan-peta-jalan-bioprospeksi-sda-indonesia-apa-itu
484;Detik;26-05-25;Pendidikan;Perkuat Pendidikan Generasi Digital, UT Raih Digital Innovation Awards 2026;0;https://www.detik.com/edu/edutainment/d-8504567/perkuat-pendidikan-generasi-digital-ut-raih-digital-innovation-awards-2026
485;Detik;26-05-25;Pendidikan;Panitia SNPMB: Ada Banyak Anak Rektor PTN Tak Lolos SNBT;0;https://www.detik.com/edu/seleksi-masuk-pt/d-8504545/panitia-snpmb-ada-banyak-anak-rektor-ptn-tak-lolos-snbt
486;Detik;26-05-25;Pendidikan;10 Kampus dengan Penerima KIP Terbanyak pada SNBT 2026, Unesa hingga UPI;0;https://www.detik.com/edu/seleksi-masuk-pt/d-8504517/10-kampus-dengan-penerima-kip-terbanyak-pada-snbt-2026-unesa-hingga-upi
487;Detik;26-05-25;Pendidikan;Mayoritas Klien Joki UTBK 2026 Daftar Fakultas Kedokteran;0;https://www.detik.com/edu/seleksi-masuk-pt/d-8504425/mayoritas-klien-joki-utbk-2026-daftar-fakultas-kedokteran
488;Detik;26-05-25;Pendidikan;20 PTN dengan Eligible KIP-K Jalur SNBT 2026 Terbanyak, Ada Kampusmu?;1;https://www.detik.com/edu/seleksi-masuk-pt/d-8504308/20-ptn-dengan-eligible-kip-k-jalur-snbt-2026-terbanyak-ada-kampusmu
489;Detik;26-05-25;Pendidikan;Pelaku Curang UTBK 2026 Kena Blacklist Masuk PTN, Ada Potensi Sanksi Permanen;0;https://www.detik.com/edu/seleksi-masuk-pt/d-8504300/pelaku-curang-utbk-2026-kena-blacklist-masuk-ptn-ada-potensi-sanksi-permanen
490;Detik;26-05-25;Pendidikan;Pengguna Joki UTBK Sudah Jadi Mahasiswa, Bisa Dikeluarkan dari Kampus;0;https://www.detik.com/edu/seleksi-masuk-pt/d-8504267/pengguna-joki-utbk-sudah-jadi-mahasiswa-bisa-dikeluarkan-dari-kampus
