id,source,date,title,url,article_text,label
832,Detik,2026-06-02,"Nicolo Bulega Makin Kencang Dikaitkan ke VR46, Begini Responsnya!",https://sport.detik.com/moto-gp/d-8514490/nicolo-bulega-makin-kencang-dikaitkan-ke-vr46-begini-responsnya,"Masa depan Nicolo Bulega terus menjadi bahan spekulasi di dunia balap motor. Pebalap Ducati di World Superbike (WorldSBK) itu kini semakin kencang dikaitkan dengan kursi VR46 Ducati untuk MotoGP musim depan. Rumor tersebut menguat setelah performa impresif Bulega sepanjang musim 2026. Pebalap Italia berusia 26 tahun itu baru saja memperpanjang rekor kemenangan beruntunnya menjadi 22 balapan usai tampil dominan di Aragon. Penampilan gemilang tersebut membuat namanya semakin sering disebut sebagai kandidat kuat untuk naik ke MotoGP. Meski spekulasi terus berkembang, Bulega memilih berhati-hati saat ditanya mengenai peluang bergabung dengan VR46. SCROLL TO CONTINUE WITH CONTENT Ia mengakui ada pembicaraan yang sedang berlangsung, tetapi belum ada kesepakatan yang benar-benar final. ""Sejujurnya saya tidak banyak yang bisa dikatakan. MotoGP memang mungkin saja terjadi, kami sedang membicarakannya, tetapi belum ada yang pasti,"" kata Bulega seperti dikutip GPOne. Saat ini Ducati disebut hanya memiliki sedikit opsi kursi kosong untuk musim 2027. Salah satu yang paling memungkinkan adalah tim VR46 milik Valentino Rossi. Bulega juga tidak menutupi bahwa MotoGP masih menjadi target yang ingin diwujudkannya. Setelah sempat berkarier di Moto3 dan Moto2 tanpa berhasil menembus kelas utama, kini peluang itu kembali terbuka berkat kesuksesannya di WorldSBK. ""Tentu saja saya akan senang jika itu terjadi, karena MotoGP adalah mimpi semua pebalap, termasuk mimpi saya sejak kecil."" ""Saya juga ingin mendapat kesempatan lagi untuk kembali ke paddock itu setelah perjalanan saya di Moto2 berakhir."" Menariknya, Bulega juga mendapat pertanyaan mengenai warna kuning yang identik dengan VR46. Ia tetap enggan memberikan petunjuk soal masa depannya. ""Ya tentu! Untuk motor MotoGP, bahkan kalau warnanya ungu pun saya tidak masalah. Warna apa saja tidak masalah."" Jawaban itu dianggap sebagai cara Bulega menghindari spekulasi lebih jauh mengenai kemungkinan bergabung dengan tim milik Rossi tersebut. Jika transfer itu benar-benar terwujud, Bulega akan kembali ke tim yang pernah menjadi bagian awal karier grand prix-nya. Ia pernah membela akademi dan tim milik Valentino Rossi sebelum beralih ke jalur WorldSBK bersama Ducati. Media-media Italia juga menyebut Ducati ikut membantu membuka jalan agar kesepakatan dengan VR46 bisa tercapai. Tapi hingga kini Bulega masih belum mau memberikan kepastian. Yang jelas, peluangnya tampil di MotoGP tampak semakin terbuka seiring performa luar biasa yang ditunjukkannya di WorldSBK musim ini.",
833,Detik,2026-06-02,Marc Marquez Tatap MotoGP Hungaria setelah Ujian Berat di Mugello,https://sport.detik.com/moto-gp/d-8514689/marc-marquez-tatap-motogp-hungaria-setelah-ujian-berat-di-mugello,"Marc Marquez mulai mengalihkan fokusnya ke MotoGP Hungaria 2026 setelah menjalani akhir pekan yang berat di Mugello. Pebalap Ducati itu berharap kondisi fisiknya semakin membaik saat balapan digelar di Sirkuit Balaton Park akhir pekan ini. Marquez baru saja kembali membalap pada MotoGP Italia setelah absen di Catalunya karena menjalani operasi bahu untuk mengatasi saraf radial yang terjepit. Meski belum sepenuhnya pulih, juara dunia bertahan itu memilih comeback di Mugello ketimbang menunggu seri Hungaria. Keputusan tersebut tidak disesalinya, meski Mugello dikenal sebagai salah satu sirkuit paling menuntut secara fisik. Marquez mengaku sempat tergoda untuk melewatkan Mugello dan baru kembali di Balaton Park. Menurutnya, karakter sirkuit Hungaria lebih bersahabat untuk kondisi fisiknya saat ini. ""Saya senang dengan keputusan untuk datang ke sini. Sebagian diri saya berkata, 'tetap di rumah saja dan kembali di Balaton karena trek itu lebih mudah dan lebih lambat',"" kata Marquez usai MotoGP Italia seperti dilansir Crash.net. Namun pada akhirnya ia memilih tetap turun di Mugello. Marc Marquez merasa harus memberikan segalanya selama masih mendapat lampu hijau dari tim medis. ""Tapi sebagian diri saya yang lain berkata, 'sepanjang karier, kamu selalu memberikan 100 persen. Jika kamu tidak naik motor ketika masih ada peluang dan dokter sudah memberi izin, maka kamu bukan Marc'. Itulah alasan saya kembali ke sini."" Marquez tak menampik Mugello menjadi ujian berat bagi kondisinya yang belum pulih sepenuhnya. Ia menyebut sirkuit legendaris di Italia itu sebagai salah satu lintasan paling menuntut dalam kalender MotoGP, terutama bagi pebalap yang baru pulih dari cedera lengan dan bahu. ""Mugello adalah salah satu trek terburuk dalam kalender, bersama Austin, tetapi terutama Mugello, karena sangat menuntut lengan kanan."" Sebaliknya, Balaton Park dinilai lebih cocok karena memiliki lebih banyak tikungan ke kiri. ""Soal Balaton, pertama-tama karena di sana lebih banyak tikungan kiri."" Meski demikian, Marquez mengakui kelelahan tetap menjadi masalah saat balapan berlangsung. ""Pada awal balapan saya tidak terlalu buruk di tikungan kiri, tetapi ketika mulai lelah, bahkan di tikungan kiri saya tetap lambat karena tidak mampu menggerakkan tubuh seperti yang saya inginkan."" Kini target utama Marquez adalah memulihkan tubuhnya setelah menjalani akhir pekan yang menguras tenaga di Mugello. Ia ingin menghadapi MotoGP Hungaria dengan pendekatan yang sama seperti saat kembali membalap di Italia. ""Sekarang targetnya adalah mencoba pulih dari usaha keras akhir pekan ini dan menghadapi Balaton Park seperti kami menghadapi Mugello."" ""Yang penting adalah berada di atas motor dan mengendarainya dengan baik."" Peluang Marquez mempertahankan gelar juara dunia MotoGP 2026 memang semakin berat. Saat ini ia berada di posisi kedelapan klasemen sementara dan tertinggal 102 poin dari pemimpin klasemen Marco Bezzecchi. Meski begitu, pebalap Spanyol itu menegaskan motivasinya saat ini bukan sekadar mengejar gelar atau mengumpulkan poin. ""Jika saya ada di sini, itu karena saya ingin melanjutkan karier saya. Kalau saya ada di sini, bukan karena saya datang untuk mengejar gelar 2026 dan mengumpulkan poin."" ""Saya ada di sini untuk mencoba memperpanjang karier saya,"" tuturnya menegaskan. MotoGP Hungaria akhir pekan ini pun menjadi kesempatan berikutnya bagi Marquez untuk melanjutkan proses pemulihan sekaligus membuktikan bahwa dirinya masih mampu bersaing di level tertinggi.",
834,Detik,2026-06-02,Rider Superbike Gantikan Alex Marquez di MotoGP Hungaria 2026,https://sport.detik.com/moto-gp/d-8514688/rider-superbike-gantikan-alex-marquez-di-motogp-hungaria-2026,"Alex Marquez masih belum pulih dari cedera. Rider tim Gresini Racing itu akan digantikan pebalap Superbike dalam race di MotoGP Hungaria 2026. Siapakah dia? Kecelakaan horor didapat Alex Marquez dalam race MotoGP Catalunya pada pertengahan Mei 2026. Crash itu menyebabkan AM73 mengalami cedera selangka dan tulang leher, hingga membuatnya naik meja bedah. Pemulihan cedera memaksa Alex absen dalam race MotoGP Italia 2026 akhir pekan lalu. Posisinya digantikan pebalap penguji Ducati Michele Pirro. SCROLL TO CONTINUE WITH CONTENT Alex Marquez juga masih belum bisa tampil di race MotoGP Hungaria pada 5-7 Juni 2026. Gresini Racing mengumumkan pengganti rider berusia 30 tahun itu pada balapan akhir pekan ini. Iker Lecuona yang ditunjuk menggantikan Alex Marquez di race MotoGP Hungaria 2026. Dia merupakan pebalap World Superbike (WSBK) yang bertarung bersama tim Ducati Aruba Racing. ""Iker Lecuona (#27) akan kembali ke paddock MotoGP untuk menggantikan Alex Marquez (#73) di Balaton Park, untuk balapan kedelapan musim ini,"" begitu isi pernyataan resmi Gresini Racing. Lecuona sudah tidak asing dengan MotoGP. Rider asal Spanyol itu pernah bertarung di kelas utama pada 2019-2021, serta jadi rider penguji Honda saat menggantikan Marc Marquez dan Alex Rins pad 2023. .#HungarianGP Iker Lecuona #27 is set to make his return to the MotoGP paddock, replacing Ãlex MÃ¡rquez #73 at Balaton Park for Round 8 of the season. pic.twitter.com/qbjiCIB8sY Semasa debut di MotoGP, Lecuona mencatatkan diri sebagai rider Spanyol termuda di kelas premier pada 2019. Usianya kala itu 19 tahun 11 bulan. Iker Lecuona gagal mencatatkan kemenangan dan podium dalam kariernya di MotoGP. Dia pindah ke World Superbike pada 2022 dan menorehkan 8 kali podium, dengan saat ini menempati posisi kedua klasemen sementara WSBK 2026.",
835,Detik,2026-06-02,"Resmi! Crutchlow Kembali Balapan di MotoGP Hungaria, Zarco Masih Cedera",https://sport.detik.com/moto-gp/d-8514439/resmi-crutchlow-kembali-balapan-di-motogp-hungaria-zarco-masih-cedera,"Cal Crutchlow kembali mendapat kesempatan tampil di MotoGP 2026. LCR Honda resmi menunjuk pebalap asal Inggris itu untuk menggantikan Johann Zarco pada MotoGP Hungaria akhir pekan ini. Sebelumnya Crutchlow juga dipercaya turun pada MotoGP Italia di Mugello. Kini, pebalap berusia 40 tahun tersebut kembali akan mengendarai motor satelit Honda di Sirkuit Balaton Park. LCR mengumumkan keputusan tersebut setelah kondisi Zarco belum memungkinkan untuk kembali balapan. Johann Zarco mengalami cedera lutut dalam kecelakaan besar pada MotoGP Catalunya bulan lalu. Pebalap Prancis itu terlibat insiden dengan Francesco Bagnaia dan Luca Marini. Dalam kecelakaan tersebut, Zarco bahkan sempat tersangkut dengan motor Ducati milik Bagnaia. Akibat cedera yang dialaminya, Zarco harus menjalani operasi dalam beberapa pekan ke depan. Namun prosedur itu belum bisa dilakukan dalam waktu dekat karena ia masih menunggu luka bakar di area lututnya pulih demi mengurangi risiko infeksi. Kondisi tersebut membuat Zarco kembali absen pada seri Hungaria. LCR Honda sebelumnya sudah membuat kejutan dengan memanggil Crutchlow untuk tampil di MotoGP Italia. Meski awalnya hanya dikontrak untuk satu seri, tim akhirnya memutuskan mempertahankan mantan pebalap pabrikan Yamaha itu untuk balapan berikutnya. ""Kami dengan senang hati mengonfirmasi secara resmi bahwa Cal Crutchlow akan menggantikan Johann Zarco pada Grand Prix Hungaria. Kami harap kalian siap untuk lebih banyak lagi sesi wawancara menarik!"" tulis pernyataan singkat LCR, yang dilansir Crash.net. Crutchlow bukan sosok asing bagi LCR. Ia pernah membela tim tersebut pada periode 2015 hingga 2020. Selama kariernya di MotoGP, Crutchlow meraih tiga kemenangan grand prix dan seluruhnya diraih bersama LCR Honda. Pebalap Inggris itu pensiun dari balapan penuh waktu pada akhir musim 2020. Sebelum tampil di MotoGP Italia 2026, penampilan terakhirnya terjadi saat menjadi wildcard Yamaha pada MotoGP Jepang 2023. Comeback Crutchlow di Mugello sendiri belum menghasilkan hasil yang memuaskan. Ia menempati posisi paling belakang saat kualifikasi dan finis di urutan terakhir pada Sprint Race MotoGP Italia. Pada balapan utama, Crutchlow tidak mampu menyelesaikan lomba. Ia memutuskan mundur setelah 10 lap akibat rasa sakit di bahu yang dipicu cedera robekan otot. Kini Crutchlow akan kembali mencoba peruntungannya di MotoGP Hungaria sembari membantu Honda dan LCR mengisi kekosongan yang ditinggalkan Zarco.",
836,Detik,2026-06-01,"MotoGP Italia 2026 Tuntas, Ini Daftar Pemenang Bold Riders Podium Picks",https://sport.detik.com/moto-gp/d-8513620/motogp-italia-2026-tuntas-ini-daftar-pemenang-bold-riders-podium-picks,"Gelaran MotoGP Italia 2026 yang berlangsung di Sirkuit Mugello, pada Minggu (31/5) berlangsung sengit. Adapun race ini dijuarai oleh Marco Bezzecchi dan disusul oleh Jorge Martin dan Francesco Bagnaia yang finis kedua dan ketiga. Dalam race ini, pembalap Gresini Racing berhasil finish di posisi 9 setelah sebelumnya mendapatkan podium ke-2 podium pada MotoGP Catalunya. Pembalap Gresini Racing lainnya, Alex Marquez, harus absen sementara karena dalam proses pemulihan akibat crash parah pada race sebelumnya. Keseruan MotoGP Italia juga terasa di microsite Bold Riders Podium Picks. Setelah race berlangsung, dua peserta dengan poin tertinggi keluar sebagai pemenang, yakni Ridwan dan Nurwana Alam. SCROLL TO CONTINUE WITH CONTENT Keduanya berhak mendapatkan hadiah berupa voucher masing-masing senilai Rp 250.000. Hasil ini membuktikan adu prediksi di Bold Riders Podium Picks tidak kalah seru dari aksi para rider di lintasan. Buat kamu yang belum ikut, jangan cuma jadi penonton di race berikutnya. Gabung di Bold Riders Podium Picks, pasang prediksi terbaikmu, kumpulkan poin tertinggi, dan menangkan hadiahnya. MotoGP masih panjang, peluang naik podium versi kamu juga masih terbuka lebar. Tertarik untuk mencoba? berikut adalah cara ikut Bold Riders Podium Picks: 1. Peserta merupakan Warga Negara Indonesia yang berdomisili di Indonesia 2. Wajib memiliki akun MPC, apabila belum punya bisa melakukan registrasi di https://connect.detik.com/. 1. Kunjungi halaman detik.com/boldriderspodiumpicks dan isi profil dengan lengkap sesuai dengan kartu identitas 2. Periode program GP Challenge 'Tebak Podium 2026' dibuka sejak MotoGP Race Spanyol (24 April 2026) sampai dengan musim MotoGP 2026 berakhir 3. Peserta diminta untuk menebak siapakah rider yang akan naik ke podium 1, 2 dan 3 setiap race-nya 4. Peserta harus mengumpulkan poin tebak podium sebanyak-banyaknya (Tebakan benar podium 1: 50 poin, Tebakan benar podium 2: 50 poin, Tebakan benar podium 3: 50 poin). Setiap prediksi yang tepat akan menghasilkan poin yang dapat dikumpulkan sepanjang musim MotoGP 2026. Poin dan Hadiah yang Bisa Didapatkan Peserta akan memperoleh poin untuk setiap tebakan yang benar dengan rincian sebagai berikut: Selain poin dari prediksi podium, tersedia juga poin partisipasi di setiap seri balapan. Tak hanya adu prediksi, peserta juga berkesempatan membawa pulang hadiah menarik. Juara pertama akan mendapatkan 1 unit Yamaha Aerox 155, sementara juara kedua berhak atas Samsung Galaxy A26 5G dan juara ketiga memperoleh Samsung Galaxy A17 5G. Bagi penggemar MotoGP yang ingin ikut merasakan serunya menebak hasil balapan sekaligus berburu hadiah, kompetisi Bold Riders Podium Picks bisa diakses melalui detik.com/boldriderspodiumpicks. Buat yang belum bergabung, sekarang waktunya join Bold Riders official sponsor Gresini Racing Team di MotoGP - wadah komunitas motor multi genre terbesar di Indonesia, tempat semua rider bisa kumpul, riding, dan seru-seruan bareng! Pastiin juga sudah follow Instagram Bold Riders biar nggak ketinggalan update seputar MotoGP, konten-konten seru, dan info event-event motor keren lainnya. Bold Riders, Spirit of Brotherhood.",
837,Detik,2026-06-01,Marc Marquez Lebihi Ekspektasinya di MotoGP Italia 2026,https://sport.detik.com/moto-gp/d-8512788/marc-marquez-lebihi-ekspektasinya-di-motogp-italia-2026,"Marc Marquez menandai comeback-nya dengan finis ketujuh di MotoGP Italia 2026. Marquez mengakui, hasil melebihi ekspektasi mengingat kondisi fisiknya. Pebalap Ducati itu kembali ke lintasan balap setelah absen di grand prix Prancis dan seluruh rangkaian Catalunya. Marquez mesti naik meja bedah untuk mengangkat baut yang menekan saraf di bahunya. Pada prosesnya, Marc Marquez mampu start dari grid keempat di Mugello untuk finis kelima di sprint race, kemudian finis ketujuh di balapan Hari Minggu (31/5). Meski gagal mengulang finis lima besar, Marquez sempat terlibat duel ketat melawan Pedro Acosta untuk posisi empat, yang malah jadi keuntungan bagi Ai Ogura serta Fabio Di Giannantonio. SCROLL TO CONTINUE WITH CONTENT Usai balapan, Marc Marquez mengakui dirinya sempat ragu untuk berlaga di Mugello menyusul karakteristik lintasan yang sangat menuntut kondisi fisik yang prima. Marquez menyebut, performanya lebih baik dari dugaan. ""Aku senang dengan keputusanku untuk datang,"" juara dunia sembilan kali itu dikutip GPOne. ""Sebagian dari diriku bilang: 'Ayolah, tinggal di rumah saja dan kembali di Balaton, yang merupakan trek yang lebih mudah dan lambat.' Tapi bagian lain dari diriku mengatakan: 'Sepanjang kariermu, kamu kan selalu memberikan 100 persen. Jika punya kesempatan sekecil apapun untuk naik motor, dan dokter sudah kasih izin, jika kamu tidak pergi maka kamu bukanlah Marc.' ""Itulah mengapa aku kembali ke sini, dan aku sangat senang. Terutama dengan bagaimana kami menyelesaikan akhir pekan ini. Secara pribadi, saya melampaui ekspektasiku,"" lanjut Marc Marquez. ""Aku sempat ragu apakah aku akan datang ke Mugello atau melewatkannya saja, karena ini bukan trek di mana kamu benar-benar ingin balapan jika kondisi fisik sedang buruk. Tapi ini adalah akhir pekan kerja keras murni: memahami posisi kami untuk mencoba meningkatkan performa menjelang balapan-balapan di depan."" Aksi Marc Marquez akan kembali dinantikan di putaran kedelapan MotoGP 2026 di Balatan Park, Hungaria, akhir pekan ini.",
838,Detik,2026-06-01,"Menang di Mugello, Bezzecchi Wujudkan Mimpi",https://sport.detik.com/moto-gp/d-8512668/menang-di-mugello-bezzecchi-wujudkan-mimpi,"Rider Aprilia Marco Bezzecchi meraih kemenangan perdana di Mugello usai merajai MotoGP Italia 2026. Bezzecchi akhirnya mewujudkan mimpinya. Bezzecchi jadi pole sitter dalam balapan Minggu (31/5). Pebalap Italia itu menjaga posisi terdepan sebelum disalip Francesco Bagnaia pada putaran ketiga. Namun, Bezzecchi berhasil mengambil alih posisi terdepan dari Bagnaia di lap ke-14, dan tidak terkejar sampai balapan selesai. Bezzecchi melintasi garis finis dengan keunggulan lebih dari 3,5 detik dari rekan setimnya, Jorge Martin. Bagnaia melengkapi podium usai mengalahkan perlawanan Ai Ogura. SCROLL TO CONTINUE WITH CONTENT Marco Bezzecchi tampak emosional setelah memenangi MotoGP Italia 2026. Pasalnya, ini adalah kemenangan pertama Bezzecchi di kandang sendiri, bukan hanya di kelas premier melainkan kemenangan pertamanya sejak memulai kariernya di 2015 di kelas Moto3. ""Rasanya luar biasa,"" cetus rider berusia 27 tahun ini di TNT Sports. ""Ini adalah sesuatu yang kuimpikan sejak aku masih kecil. Bisa mewujudkan mimpi ini jadi nyata itu menakjubkan."" ""Ini sudah pasti sebuah mimpi yang selalu miliki. Hal semacam itu yang Anda pikirkan ketika melihat pebalap lain menang atau naik podium di Mugello. Aku tidak pernah bisa melakukannya, dan rasanya itu seperti kutukan buatku. Aku hanya fokus bekerja sekeras mungkin untuk mewujudkannya suatu hari nanti,"" kata Bezzecchi dikutip GPOne. Sukses Marco Bezzecchi memenangi MotoGP Italia 2026 memantapkan posisinya di klasemen. Bezzecchi bertahan di peringkat teratas dengan perolehan 173 poin, mengungguli Jorge Martin (156) di bawahnya, dan Fabio Di Giannantonio (134) yang menghuni posisi ketiga.",
839,Detik,2026-05-31,Hakim Danish Bawa Malaysia Kembali ke Podium di Moto3,https://sport.detik.com/moto-gp/d-8512505/hakim-danish-bawa-malaysia-kembali-ke-podium-di-moto3,"Hakim Danish Ramli mampu finis ketiga di Moto3 Italia 2026. Rider 18 tahun itu membawa Malaysia naik podium lagi setelah 10 tahun. Balapan Moto3 Italia 2026 berjalan sengit di Sirkuit Mugello, Minggu (31/5/2026). Hakim memulai dari pole positions, usai David Almansa sakit dan batal balapan. Hakim cukup konsisten sepanjang balapan. Rider tim Aeon Credit MT Helmets MSi itu mampu bertahan di grup terdepan. SCROLL TO CONTINUE WITH CONTENT Sampai akhirnya, Hakim bisa merebut podium ketiga. Ia finis di bawah Brian Uriarte dan Alvaro Carpe. Ini adalah podium pertama Hakim Danish, sejak mentas di Moto3 tahun lalu. Ia juga menorehkan sejarah bagi Malaysia. Hakim menjadi rider Malaysia yang mampu naik podium, sejak terakhir Khairul Idham Pawi juga mampu melakukannya pada 2016. Di 2016, Idham Pawi bisa memenangkan race Moto3 Argentina dan Jerman. Kini, Malaysia bisa mencicipi podium lagi lewat Hakim Danish. Usai race, Hakim Danish mengaku senang. Ia menilai perjuangannya tercapai. ""Ini balapan yang sangat berat dan banyak pertarungan sengit yang terjadi. Saya bisa mengatasinya dengan baik, terutama di lap terakhir. Saya sudah memberikan segalanya,"" katanya, melansir NST. ""Tentu saja saya sangat senang bisa naik podium, apalagi karena saya masih pembalap pemula di Moto3."" ""Saya berusaha keras di setiap balapan dan akhirnya berhasil. Ini adalah mimpi yang menjadi kenyataan bagi saya,"" ungkap Hakim Danish.",
840,Detik,2026-05-31,"Klasemen MotoGP 2026: Juara di Italia, Bezzecchi Nyaman di Puncak",https://sport.detik.com/moto-gp/d-8512453/klasemen-motogp-2026-juara-di-italia-bezzecchi-nyaman-di-puncak,"Marco Bezzecchi nyaman di puncak klasemen pebalap MotoGP 2026 usai juara di MotoGP Italia. Pebalap Italia ini unggul 17 poin dari Jorge Martin di posisi kedua. Marco Bezzecchi mampu meraih podium pertama pada MotoGP Italia 2026 yang berlangsung di Sirkuit Mugello, Minggu (31/5/2026). Pebalap Aprilia ini mengungguli Jorge Martin dan Francesco Bagnaia yang finis di posisi kedua dan ketiga. Kemenangan di Mugello bikin Bezzecchi semakin nyaman di puncak klasemen pebalap. Ia di urutan teratas dengan mengumpulkan 173 poin. SCROLL TO CONTINUE WITH CONTENT Pebalap Italia ini memperlebar jarak poin dengan Jorge Martin di peringkat kedua. Martin kini tertinggal 17 poin dengan Bezzecchi. Peringkat ketiga di tempati oleh Fabio Di Giannantonio dengan 134 poin. Di Giannantonio hanya mampu finis di peringkat kelima di Mugello. Pedro Acosta berada di posisi keempat dengan raihan 103. Pebalap Jepang, Oi Ogura melengkapi lima besar berkat raihan 92 poin. Ogura kini hanya berjarak 11 angka dengan Acosta di atasnya usai menempati posisi keempat pada MotoGP Italia. Dua pebalap Ducati, Francesco Bagnaia dan Marc Marquez di posisi ke-7 dan ke-8. Keberhasilan Bagnaia meraih podium ketiga di MotoGP Italia membuatnya hanya berjarak empat angka dari Raul Fernandez di posisi keenam. Sementara, posisi Marc Marquez lebih baik dari saudaranya Alex Marquez di peringkat ke-9. Rekan satu tim Alex di Gresini, Fermin Aldeguer tepat di bawahnya di urutan sepuluh.",
841,Detik,2026-05-31,MotoGP Italia 2026: Bezzecchi Juara Ungguli Martin,https://sport.detik.com/moto-gp/d-8512396/motogp-italia-2026-bezzecchi-juara-ungguli-martin,"Marco Bezzecchi meraih podium pertama pada race MotoGP Italia 2026. Pebalap Aprilia ini mengungguli Jorge Martin dan Francesco Bagnaia yang finis kedua dan ketiga. Race MotoGP Italia 2026 berlangsung di Sirkuit Mugello, Minggu (31/5/2026).Marco Bezzecchi start dari posisi terdepan langsung melesat. Raul Fernandez yang memulai balapan urutan kedua mengalami masalah hingga Jorge Martin mengambil alih posisi kedua selepas start. SCROLL TO CONTINUE WITH CONTENT Francesco Bagnaia dan Marc Marquez di posisi ketiga dan keempat. Martin berusaha menyalip Bezzecchi tapi melebar hingga Bagnaia menyodok ke urutan kedua pada lap kedua. Bagnaia mendahului Bezzecchi di track lurus untuk memimpin balapan pada lap ketiga. Bagnaia dan Bezzecchi mulai memperlebar jarak dengan Martin di posisi ketiga. Posisi keempat ditempati oleh Marc Marquez yang terus mendapat tekanan dari Pedro Acosta dan Fermin Aldeguer di posisi kelima dan keenam. Ketiganya saling overtaking di lap ke-8. Marquez masih bisa mempertahankan posisinya di urutan keempat. TWO FOR THE PRICE OF ONE! ð¤¯@marcmarquez93 back into 4th with a double overtake âï¸#ItalianGP ð®ð¹ pic.twitter.com/2NiSQ4Em67 Bagnaia masih berada di urutan teratas hingga lap ke-10. Bezzecchi terus memepet rekan senegaranya asal Italia tersebut. Pada lap ke-11, bendera kuning sempat berkibar. Hal tersebut akibat Alex Rins mengalami crash di tikungan pertama. Beberapa saat kemudian giliran Enea Bestianini yang crash. Bezzecchi mendapatkan momen untuk menyalip Bagnaia di tikungan pada lap ke-14. Pebalap Aprillia ini kembali ke urutan terdepan. BATTLES EVERYWHERE YOU LOOK ð¤¯ð¤¯ð¤¯#ItalianGP ð®ð¹ pic.twitter.com/0aq2iUddtd Marquez dan Acosta masih terlibat perebutan peringkat keempat. Acosta bisa mengambil alih posisi keempat dari Marquez di lap ke-16. Bagnaia usai tersalip oleh Bezzecchi terus melambat. Martin merapatkan jarak dengan pebalap Ducati ini. Ia kemudian bisa mengasapi Bagnaia untuk berada di posisi kedua. Situasi ini menguntungkan Bezzecchi. Ia kini nyaman di posisi pertama saat balapan menyisakan lima lap lagi. Bezzecchi berada di posisi terdepan hingga balapan tuntas. Ia meraih podium pertama mengungguli Martin di peringkat kedua. Ai Ogura yang bisa menyodok ke depan sempat memberikan tekanan ke Bagnaia untuk podium ketiga. Bagnaia bisa mengamankan posisi ketiga meski dipepet oleh Ogura hingga lap terakhir. âï¸ @PeccoBagnaia spoils the @Aiogura79 late show to defend 3rd place #ItalianGP ð®ð¹ pic.twitter.com/2GJbfB5NDK Acosta dan Marquez tercecer di peringkat ke-6 dan ke-7. Selain Ogura, keduanya juga disalip oleh Fabio Di Giannantonio yang finis posisi kelima.",
842,Detik,2026-05-31,"Klasemen Moto3 2026: Veda Ega Masih di Peringkat 5, Ungguli Hakim Danish",https://sport.detik.com/moto-gp/d-8512271/klasemen-moto3-2026-veda-ega-masih-di-peringkat-5-ungguli-hakim-danish,"Veda Ega Pratama finis ke-8 di Moto3 Italia 2026. Rider Indonesia itu masih di peringkat 5 klasemen, mengungguli Hakim Danish yang naik podium di Mugello. Balapan berjalan sengit di Sirkuit Mugello, Minggu(31/5/2026). Para rider saling salip sepanjang lap. Veda Ega cukup kesulitan di Mugello. Rider Honda Team Asia itu sempat melorot sampai ke P16, sebelum bangkit jelang finis. SCROLL TO CONTINUE WITH CONTENT Veda Ega sempat merangsek ke posisi empat dua lap jelang finis. Ia mengungguli Hakim Danish dan coba bersaing merebut podium di depan.'Namun, ketatnya persaingan membuat Veda Ega Pratama tampak keteteran. Ia kemudian tersalip Hakim Danish lagi, yang akhirnya bisa finis di peringkat 3. Sementara Brian Uriarte jadi pemenang, disusul rekan setimnya di Red Bull Ajo, Alvaro Carpe. Sementara Veda Ega harus puas finis ke-8. Hasil ini membuat klasemen Moto3 mengalami sedikit perubahan. Maximo Quiles, yang finis ke-11, masih memuncaki klasemen dengan 145 poin. Disusul Carpe, yang naik ke posisi dua dengan 93 poin. Carpe menyaluip Adrian Fernandez, yang finis keempat, dan kini mengemas 89 poin. Uriarte, yang jadi pemenang, melonjak ke peringkat 4 dengan 67 poin. Rider asal Spanyol itu menyalip Veda Ega, yang masih di posisi lima dengan 66 poin. Marco Morelli, yang sebelumnya di posisi empat, turun ke peringkat 6 dengan 61 poin. Diikuti Valentine Perrone (56), David Almansa (52), Guido Pini dan David Munoz (47) di sepuluh besar. Sementara Hakim Danish, yang dapat podium tiga di Mugello, masih tertahan di posisi 11 klasemen dengan 43 poin.",
843,Detik,2026-05-31,Live Reaction MotoGP Italia 2026: Saksikan d'Race Talks di detikSport!,https://sport.detik.com/moto-gp/d-8512127/live-reaction-motogp-italia-2026-saksikan-drace-talks-di-detiksport,"Balapan sengit MotoGP Italia 2026 akan digelar di Sirkuit Mugello, Minggu (31/5/2026) malam WIB. Sudah tidak sabar nungguin balapannya? Sprint Race MotoGP Italia sebelumnya telah dimenangi RaÃºl FernÃ¡ndez. Jorge Martin finis kedua, sementara Fabio Di Giannantonio melengkapi podium. Yang tersisa kini tinggal race utama. Untuk balapan nanti, ada sedikit perubahan pada starting grid setelah Luca Marini kena penalti turun tiga posisi. Marini dijatuhi penalti grid akibat insiden yang melibatkan Franco Morbidelli dan Jorge MartÃ­n pada sesi latihan bebas terakhir. Akibat hukuman tersebut, rider Honda itu turun tiga posisi dan harus start dari urutan ke-19. Penalti ini membuat Marini semakin berat untuk bersaing di grup depan saat balapan utama berlangsung di Mugello. Sementara itu, Marco Bezzecchi tetap mempertahankan pole position yang diraihnya pada sesi kualifikasi. Sedangkan juara dunia bertahan Marc MÃ¡rquez akan memulai balapan dari posisi keempat. detikSport akan menayangkan live reaction d'Race Talks MotoGP Italia 2026 mulai pukul 18.45 WIB atau 15 menit sebelum race dimulai. Live reaction ini bakal membahas beraneka ragam hal mulai dari persaingan mulai dari persaingan di atas lintasan, kembalinya Marc Marquez, drama klasemen MotoGP, hingga analisis jalannya balapan utama di Mugello. Jangan lewatkan keseruannya hanya di detikSport!",
