id,source,date,title,FINAL,url
212,Kompas,2026-06-05,Timnas Indonesia Vs Oman: Rizky Ridho Disebut Layak Jadi Kapten,0,https://bola.kompas.com/read/2026/06/05/06000258/timnas-indonesia-vs-oman-rizky-ridho-disebut-layak-jadi-kapten
213,Kompas,2026-06-05,"Hasil Perancis Vs Pantai Gading 1-2, Kakak Desire Doue Jadi Momok",0,https://bola.kompas.com/read/2026/06/05/05481408/hasil-perancis-vs-pantai-gading-1-2-kakak-desire-doue-jadi-momok
214,Kompas,2026-06-05,Hasil Spanyol Vs Irak 1-1: Frans Putros Main Saat Tahan Imbang La Roja,0,https://bola.kompas.com/read/2026/06/05/05444678/hasil-spanyol-vs-irak-1-1-frans-putros-main-saat-tahan-imbang-la-roja
215,Kompas,2026-06-05,"Andoni Iraola Resmi Jadi Pelatih Liverpool, Datang dengan Modal 18 Laga Tak Terkalahkan",0,https://bola.kompas.com/read/2026/06/05/05334848/andoni-iraola-resmi-jadi-pelatih-liverpool-datang-dengan-modal-18-laga-tak
216,Kompas,2026-06-05,"Indonesia Vs Oman, Kata Kevin Diks Soal Absennya Jay Idzes",1,https://bola.kompas.com/read/2026/06/05/05250538/indonesia-vs-oman-kata-kevin-diks-soal-absennya-jay-idzes
217,Kompas,2026-06-05,"Jadwal Polytron Indonesia Open: 7 Wakil Tuan Rumah, Ganda Putri Menonjol",0,https://www.kompas.com/badminton/read/2026/06/05/05203568/jadwal-polytron-indonesia-open-7-wakil-tuan-rumah-ganda-putri-menonjol
218,Kompas,2026-06-04,Klasemen Grup A Piala AFF U19 2026 Usai Indonesia Vs Timor Leste 3-0,0,https://bola.kompas.com/read/2026/06/04/22104508/klasemen-grup-a-piala-aff-u19-2026-usai-indonesia-vs-timor-leste-3-0
219,Kompas,2026-06-04,"Hasil Timor Leste vs Timnas U19 Indonesia 0-3, Garuda Muda Berpesta",0,https://bola.kompas.com/read/2026/06/04/22015498/hasil-timor-leste-vs-timnas-u19-indonesia-0-3-garuda-muda-berpesta
220,Kompas,2026-06-04,"Indonesia Vs Oman: Calvin Verdonk Siap Tampil, Marselino Diragukan",0,https://bola.kompas.com/read/2026/06/04/21563958/indonesia-vs-oman-calvin-verdonk-siap-tampil-marselino-diragukan
221,Kompas,2026-06-04,Rekap Hasil Polytron Indonesia Open 2026: 7 Wakil Tuan Rumah Berjaya,0,https://www.kompas.com/badminton/read/2026/06/04/21412668/rekap-hasil-polytron-indonesia-open-2026-7-wakil-tuan-rumah-berjaya
222,Kompas,2026-06-04,"Antonio Conte Resmi Tinggalkan Napoli, Pergi dengan Penyesalan",0,https://bola.kompas.com/read/2026/06/04/21080468/antonio-conte-resmi-tinggalkan-napoli-pergi-dengan-penyesalan
223,Kompas,2026-06-04,"Hasil HT Timor Leste Vs Timnas U19 Indonesia 0-1, Diwarnai Lampu Padam",0,https://bola.kompas.com/read/2026/06/04/20560678/hasil-ht-timor-leste-vs-timnas-u19-indonesia-0-1-diwarnai-lampu-padam
224,Kompas,2026-06-04,Hasil Polytron Indonesia Open: Jojo Menangi Duel Merah-Putih Lawan Alwi,0,https://www.kompas.com/badminton/read/2026/06/04/20414088/hasil-polytron-indonesia-open-jojo-menangi-duel-merah-putih-lawan-alwi
225,Kompas,2026-06-04,"Perkara Rumput GBLA, Persib Terancam Pindah Kandang",0,https://bola.kompas.com/read/2026/06/04/20361838/perkara-rumput-gbla-persib-terancam-pindah-kandang
226,Kompas,2026-06-04,"Indonesia Vs Oman, Tekad Garuda Petik Kemenangan Setelah 38 Tahun",0,https://bola.kompas.com/read/2026/06/04/20081628/indonesia-vs-oman-tekad-garuda-petik-kemenangan-setelah-38-tahun
227,Kompas,2026-06-04,Nagatomo Ungkap Pelajaran Penting Jepang Jelang Piala Dunia 2026,1,https://bola.kompas.com/read/2026/06/04/18391568/nagatomo-ungkap-pelajaran-penting-jepang-jelang-piala-dunia-2026
228,Kompas,2026-06-04,Hasil Polytron Indonesia Open: Raymond/Joaquin Sat-Set Pulangkan Chia/Soh,0,https://www.kompas.com/badminton/read/2026/06/04/18303718/hasil-polytron-indonesia-open-raymond-joaquin-sat-set-pulangkan-chia
229,Kompas,2026-06-04,"Persija Lepas 7 Pemain, Emaxwell hingga Carlos Eduardo Resmi Berpisah",0,https://bola.kompas.com/read/2026/06/04/18094448/persija-lepas-7-pemain-emaxwell-hingga-carlos-eduardo-resmi-berpisah
230,Kompas,2026-06-04,Live Streaming Timnas U19 Indonesia Vs Timor Leste di Piala AFF U19 2026,0,https://bola.kompas.com/read/2026/06/04/18000078/live-streaming-timnas-u19-indonesia-vs-timor-leste-di-piala-aff-u19-2026
231,Kompas,2026-06-04,"Hasil Polytron Indonesia Open 2026: Ketat, Sabar/Reza Menang Dramatis",0,https://www.kompas.com/badminton/read/2026/06/04/17534688/hasil-polytron-indonesia-open-2026-ketat-sabar-reza-menang-dramatis
232,Kompas,2026-06-04,Satu Kekesalan Ronald Koeman Usai Belanda Tumbang dari Aljazair,1,https://bola.kompas.com/read/2026/06/04/16465648/satu-kekesalan-ronald-koeman-usai-belanda-tumbang-dari-aljazair
233,Kompas,2026-06-04,Nottingham Forest Tampik Tawaran Man City untuk Elliot Anderson,0,https://bola.kompas.com/read/2026/06/04/16164568/nottingham-forest-tampik-tawaran-man-city-untuk-elliot-anderson
234,Kompas,2026-06-04,"Polytron Indonesia Open, Ganda Putri Pastikan Satu Tempat di Semifinal",0,https://www.kompas.com/badminton/read/2026/06/04/16023088/polytron-indonesia-open-ganda-putri-pastikan-satu-tempat-di-semifinal
235,Kompas,2026-06-04,"Aturan Baru Piala Dunia 2026, FIFA Larang Penonton Bawa Botol Air ke Stadion",0,https://bola.kompas.com/read/2026/06/04/15562118/aturan-baru-piala-dunia-2026-fifa-larang-penonton-bawa-botol-air-ke-stadion
236,Kompas,2026-06-04,Bos Persib Paparkan Road Map Estafet Bojan Hodak ke Igor Tolic,0,https://bola.kompas.com/read/2026/06/04/15480188/bos-persib-paparkan-road-map-estafet-bojan-hodak-ke-igor-tolic
237,Kompas,2026-06-04,Hasil Polytron Indonesia Open 2026: Putri KW Melaju ke Perempat Final,0,https://www.kompas.com/badminton/read/2026/06/04/15421598/hasil-polytron-indonesia-open-2026-putri-kw-melaju-ke-perempat-final
238,Kompas,2026-06-04,Cedera Bikin Nico Paz Sulit Bela Argentina di Piala Dunia 2026,0,https://bola.kompas.com/read/2026/06/04/15285928/cedera-bikin-nico-paz-sulit-bela-argentina-di-piala-dunia-2026
239,Kompas,2026-06-04,Jadwal dan Siaran Langsung Timnas U19 Indonesia Vs Timor Leste,0,https://bola.kompas.com/read/2026/06/04/15250698/jadwal-dan-siaran-langsung-timnas-u19-indonesia-vs-timor-leste
240,Kompas,2026-06-04,Pengamat Nilai Lini Tengah Timnas Indonesia Jadi Titik Perhatian,0,https://bola.kompas.com/read/2026/06/04/15161178/pengamat-nilai-lini-tengah-timnas-indonesia-jadi-titik-perhatian
241,Kompas,2026-06-04,Saat Ibrahima Konate Melawan Depresi Usai Kehilangan Diogo Jota dan Sang Ayah,0,https://bola.kompas.com/read/2026/06/04/14060598/saat-ibrahima-konate-melawan-depresi-usai-kehilangan-diogo-jota-dan-sang-ayah
242,Kompas,2026-06-04,Respons Direktur Akademi Man United Usai Tyler Fletcher Masuk Skuad Skotlandia,1,https://bola.kompas.com/read/2026/06/04/13421378/respons-direktur-akademi-man-united-usai-tyler-fletcher-masuk-skuad-skotlandia
243,Kompas,2026-06-04,Sumardji Konfirmasi Calvin Verdonk Tetap Bela Timnas Indonesia,0,https://bola.kompas.com/read/2026/06/04/13103148/sumardji-konfirmasi-calvin-verdonk-tetap-bela-timnas-indonesia
244,Kompas,2026-06-04,"Preview Indonesia vs Timor Leste, Bukan Lawan yang Bisa Diremehkan",0,https://bola.kompas.com/read/2026/06/04/13064048/preview-indonesia-vs-timor-leste-bukan-lawan-yang-bisa-diremehkan
245,Kompas,2026-06-04,Juventus Bidik Alexander Sorloth dan Siap Lepas Lois Openda,0,https://bola.kompas.com/read/2026/06/04/12481738/juventus-bidik-alexander-sorloth-dan-siap-lepas-lois-openda
246,Kompas,2026-06-04,"Negosiasi Kontrak Mandek, Bek Tangguh Roma Masuk Pantauan Inter Milan",0,https://bola.kompas.com/read/2026/06/04/12471658/negosiasi-kontrak-mandek-bek-tangguh-roma-masuk-pantauan-inter-milan
247,Kompas,2026-06-04,"Tinggalkan Persebaya, Bruno Moreira Jadi Rekan Asnawi Mangkualam di Port FC",0,https://bola.kompas.com/read/2026/06/04/12012928/tinggalkan-persebaya-bruno-moreira-jadi-rekan-asnawi-mangkualam-di-port-fc
248,Kompas,2026-06-04,Reaksi Media Australia Usai Mathew Baker Dipanggil ke Timnas Indonesia,1,https://bola.kompas.com/read/2026/06/04/11221798/reaksi-media-australia-usai-mathew-baker-dipanggil-ke-timnas-indonesia
249,Kompas,2026-06-04,Man United Bidik Mateus Fernandes Usai Transfer Ederson Hampir Rampung,0,https://bola.kompas.com/read/2026/06/04/11003678/man-united-bidik-mateus-fernandes-usai-transfer-ederson-hampir-rampung
250,Kompas,2026-06-04,"Piala Dunia 2026: Boyong Koki Khusus, Norwegia Terbangkan Setengah Ton Ikan",0,https://bola.kompas.com/read/2026/06/04/10133338/piala-dunia-2026-boyong-koki-khusus-norwegia-terbangkan-setengah-ton-ikan
251,Kompas,2026-06-04,"Meksiko Memanas Jelang Piala Dunia 2026, Demonstran Serbu Gedung Pemerintah",0,https://bola.kompas.com/read/2026/06/04/10123928/meksiko-memanas-jelang-piala-dunia-2026-demonstran-serbu-gedung-pemerintah
252,Kompas,2026-06-04,Jadwal Timnas Voli Putri Indonesia di AVC Cup 2026,0,https://www.kompas.com/sports/read/2026/06/04/09495598/jadwal-timnas-voli-putri-indonesia-di-avc-cup-2026
253,Kompas,2026-06-04,Ketika An Se-young Kagum kepada Megawati Hangestri,0,https://www.kompas.com/badminton/read/2026/06/04/09085438/ketika-an-se-young-kagum-kepada-megawati-hangestri
254,Kompas,2026-06-04,Barcelona Disebut Sempat Gelar Pertemuan dengan Erling Haaland,0,https://bola.kompas.com/read/2026/06/04/09045548/barcelona-disebut-sempat-gelar-pertemuan-dengan-erling-haaland
255,Kompas,2026-06-04,Henderson Rasakan Aura Positif di Timnas Inggris Jelang Piala Dunia 2026,0,https://bola.kompas.com/read/2026/06/04/09023978/henderson-rasakan-aura-positif-di-timnas-inggris-jelang-piala-dunia-2026
256,Kompas,2026-06-04,Layvin Kurzawa dan Kontribusi Positif di Ruang Ganti Persib,0,https://bola.kompas.com/read/2026/06/04/08570958/layvin-kurzawa-dan-kontribusi-positif-di-ruang-ganti-persib
257,Kompas,2026-06-04,"Diskusi Serius, AC Milan Selangkah Lebih Dekat Gaet Oliver Glasner",0,https://bola.kompas.com/read/2026/06/04/08540888/diskusi-serius-ac-milan-selangkah-lebih-dekat-gaet-oliver-glasner
258,Kompas,2026-06-04,"Diincar Barcelona hingga Benfica, Bernardo Silva Tentukan Nasib Usai Piala Dunia",0,https://bola.kompas.com/read/2026/06/04/08221148/diincar-barcelona-hingga-benfica-bernardo-silva-tentukan-nasib-usai-piala-dunia
259,Kompas,2026-06-04,Virgil van Dijk Akui Terkejut Liverpool Mendadak Pecat Arne Slot,0,https://bola.kompas.com/read/2026/06/04/07530518/virgil-van-dijk-akui-terkejut-liverpool-mendadak-pecat-arne-slot
260,Kompas,2026-06-04,Pemilihan Presiden Real Madrid: Riquelme Janjikan Erling Haaland dan Rodri,0,https://bola.kompas.com/read/2026/06/04/07265408/pemilihan-presiden-real-madrid-riquelme-janjikan-erling-haaland-dan-rodri
261,Kompas,2026-06-04,"Timnas Putri Indonesia Vs Singapura 0-2, Alasan Pemain Diaspora Dicadangkan",1,https://bola.kompas.com/read/2026/06/04/06064118/timnas-putri-indonesia-vs-singapura-0-2-alasan-pemain-diaspora-dicadangkan
262,Kompas,2026-06-04,"Hasil Luksemburg Vs Italia 0-1, Tim Eksperimental Azzurri Menang Tipis",0,https://bola.kompas.com/read/2026/06/04/05512778/hasil-luksemburg-vs-italia-0-1-tim-eksperimental-azzurri-menang-tipis
263,Kompas,2026-06-04,"Hasil Aljazair Vs Belanda 1-0: Oranje Kandas, Anak Zidane Jadi Bintang",0,https://bola.kompas.com/read/2026/06/04/05342478/hasil-aljazair-vs-belanda-1-0-oranje-kandas-anak-zidane-jadi-bintang
264,Kompas,2026-06-04,"Jadwal Polytron Indonesia Open: Tuan Rumah Sisa 11 Wakil, Jojo vs Alwi",0,https://www.kompas.com/badminton/read/2026/06/04/05180628/jadwal-polytron-indonesia-open-tuan-rumah-sisa-11-wakil-jojo-vs-alwi
265,Kompas,2026-06-04,"Klasemen Grup B Piala AFF U19 2026, Thailand dan Malaysia Incar Puncak",0,https://bola.kompas.com/read/2026/06/04/05171238/klasemen-grup-b-piala-aff-u19-2026-thailand-dan-malaysia-incar-puncak
266,Kompas,2026-06-03,Erick Thohir Soroti Peran Pemain Muda untuk Masa Depan Timnas Indonesia,0,https://bola.kompas.com/read/2026/06/03/22442368/erick-thohir-soroti-peran-pemain-muda-untuk-masa-depan-timnas-indonesia
267,Kompas,2026-06-03,"Visa AS Belum Jelas, Delegasi Timnas Iran Tetap Berangkat ke Meksiko",0,https://bola.kompas.com/read/2026/06/03/22285978/visa-as-belum-jelas-delegasi-timnas-iran-tetap-berangkat-ke-meksiko
268,Kompas,2026-06-03,"Hasil Timnas Putri Indonesia Vs Singapura, Garuda Pertiwi Kalah 0-2",0,https://bola.kompas.com/read/2026/06/03/21111888/hasil-timnas-putri-indonesia-vs-singapura-garuda-pertiwi-kalah-0-2
269,Kompas,2026-06-03,Robbie Fowler Jagokan Harry Kane Ikuti Jejak Messi-Ronaldo,0,https://bola.kompas.com/read/2026/06/03/21032848/robbie-fowler-jagokan-harry-kane-ikuti-jejak-messi-ronaldo
270,Kompas,2026-06-03,"Mourinho Lampu Hijau, Konate dan Dumfries Selangkah Lagi ke Real Madrid",0,https://bola.kompas.com/read/2026/06/03/20534658/mourinho-lampu-hijau-konate-dan-dumfries-selangkah-lagi-ke-real-madrid
271,Kompas,2026-06-03,"Rekap Hasil Polytron Indonesia Open, Ganda Putra Tersisa Dua dari Enam",0,https://www.kompas.com/badminton/read/2026/06/03/20483068/rekap-hasil-polytron-indonesia-open-ganda-putra-tersisa-dua-dari-enam
272,Kompas,2026-06-03,"Jafar/Felisha Puas Bisa Revans ke Wakil Korsel, Jadi Tambahan Motivasi",0,https://www.kompas.com/badminton/read/2026/06/03/20283788/jafar-felisha-puas-bisa-revans-ke-wakil-korsel-jadi-tambahan-motivasi
273,Kompas,2026-06-03,"Barcelona Berambisi Kembali ke Aturan 1:1 La Liga, Tiga Pemain Ini Berpeluang Hengkang",1,https://bola.kompas.com/read/2026/06/03/20203948/barcelona-berambisi-kembali-ke-aturan-11-la-liga-tiga-pemain-ini-berpeluang
274,Kompas,2026-06-03,Sumardji Ungkap Calvin Verdonk Absen di FIFA Matchday Juni,0,https://bola.kompas.com/read/2026/06/03/20061118/sumardji-ungkap-calvin-verdonk-absen-di-fifa-matchday-juni
275,Kompas,2026-06-03,Glenn Sugita Akui Sempat Ragu Persib Bisa Juara Super League 2025-2026,0,https://bola.kompas.com/read/2026/06/03/19463178/glenn-sugita-akui-sempat-ragu-persib-bisa-juara-super-league-2025-2026
276,Kompas,2026-06-03,Manchester United Konfirmasi Kepindahan Rasmus Hojlund ke Napoli,0,https://bola.kompas.com/read/2026/06/03/19221298/manchester-united-konfirmasi-kepindahan-rasmus-hojlund-ke-napoli
277,Kompas,2026-06-03,"Taklukkan Nao Hibino, Janice Tjen Melaju ke 16 Besar Birmingham Open 2026",0,https://www.kompas.com/sports/read/2026/06/03/18525168/taklukkan-nao-hibino-janice-tjen-melaju-ke-16-besar-birmingham-open-2026
278,Kompas,2026-06-03,Hasil Polytron Indonesia Open: Raymond/Joaquin Bungkam Ganda Jepang,0,https://www.kompas.com/badminton/read/2026/06/03/18342008/hasil-polytron-indonesia-open-raymond-joaquin-bungkam-ganda-jepang
279,Kompas,2026-06-03,"Link Live Streaming Timnas Putri Indonesia Vs Singapura, Tayang di Mana?",1,https://bola.kompas.com/read/2026/06/03/18122938/link-live-streaming-timnas-putri-indonesia-vs-singapura-tayang-di-mana
280,Kompas,2026-06-03,Bernardo Silva Blak-Blakan Pilih Barcelona Ketimbang Atletico Madrid,0,https://bola.kompas.com/read/2026/06/03/17491668/bernardo-silva-blak-blakan-pilih-barcelona-ketimbang-atletico-madrid
281,Kompas,2026-06-03,"Ironi Fajar/Fikri, Kalah di Istora Saat Baru Saja Naik Ranking 2 Dunia",0,https://www.kompas.com/badminton/read/2026/06/03/17190708/ironi-fajar-fikri-kalah-di-istora-saat-baru-saja-naik-ranking-2-dunia
282,Kompas,2026-06-03,"Revolusi Aturan Sepak Bola: Peran VAR Diperluas, Aturan Waktu Lapangan Diperketat",0,https://bola.kompas.com/read/2026/06/03/17022408/revolusi-aturan-sepak-bola-peran-var-diperluas-aturan-waktu-lapangan-diperketat
283,Kompas,2026-06-03,Alasan Timnas U19 Timor Leste Lebih Cepat Tiba di Medan,1,https://bola.kompas.com/read/2026/06/03/16201718/alasan-timnas-u19-timor-leste-lebih-cepat-tiba-di-medan
284,Kompas,2026-06-03,"CAS Tolak Banding Meksiko, Sanksi Denda FIFA Terkait Nyanyian Anti-Gay Tetap Berlaku",0,https://bola.kompas.com/read/2026/06/03/16043008/cas-tolak-banding-meksiko-sanksi-denda-fifa-terkait-nyanyian-anti-gay-tetap
285,Kompas,2026-06-03,"Piala AFF U19 di Medan, Persiapan Menuju Kualifikasi Piala Asia dan Piala Dunia U20",0,https://bola.kompas.com/read/2026/06/03/16024518/piala-aff-u19-di-medan-persiapan-menuju-kualifikasi-piala-asia-dan-piala-dunia
286,Kompas,2026-06-03,Hasil Polytron Indonesia Open: Fajar/Fikri Ditekuk Ganda Pelapis China,0,https://www.kompas.com/badminton/read/2026/06/03/15492878/hasil-polytron-indonesia-open-fajar-fikri-ditekuk-ganda-pelapis-china
287,Kompas,2026-06-03,"Sambut Positif Era Herdman, Egy MV Berharap Timnas Juara Piala AFF 2026",0,https://bola.kompas.com/read/2026/06/03/15201168/sambut-positif-era-herdman-egy-mv-berharap-timnas-juara-piala-aff-2026
288,Kompas,2026-06-03,"Menpora Erick Pastikan Keberangkatan Kontingen Aman, Indonesia Bidik 4 Emas Asian Games",0,https://bola.kompas.com/read/2026/06/03/15064208/menpora-erick-pastikan-keberangkatan-kontingen-aman-indonesia-bidik-4-emas-asian
289,Kompas,2026-06-03,John Herdman Terkesan Performa Rayhan Hannan: Dia Pekerja Keras,0,https://bola.kompas.com/read/2026/06/03/14430658/john-herdman-terkesan-performa-rayhan-hannan-dia-pekerja-keras
290,Kompas,2026-06-03,"Polytron Indonesia Open, Gemuruh Istora Kunci Tiwi/Fadia Tikung Ganda Korsel",0,https://www.kompas.com/badminton/read/2026/06/03/14315158/polytron-indonesia-open-gemuruh-istora-kunci-tiwi-fadia-tikung-ganda
291,Kompas,2026-06-03,"Al-Hilal Melunak, Jalan Barcelona Permanenkan Joao Cancelo Semakin Terbuka?",1,https://bola.kompas.com/read/2026/06/03/14292268/al-hilal-melunak-jalan-barcelona-permanenkan-joao-cancelo-semakin-terbuka
292,Kompas,2026-06-03,Kobbie Mainoo: Timnas Inggris 100 Persen Bisa Juara Piala Dunia 2026,0,https://bola.kompas.com/read/2026/06/03/12591828/kobbie-mainoo-timnas-inggris-100-persen-bisa-juara-piala-dunia-2026
293,Kompas,2026-06-03,PBVSI Terapkan Aturan Salary Cap dan Regulasi Pemain di Proliga,0,https://bola.kompas.com/read/2026/06/03/12582378/pbvsi-terapkan-aturan-salary-cap-dan-regulasi-pemain-di-proliga
294,Kompas,2026-06-03,Persib Bandung Terima Bonus Rp 1 Miliar dari Gubernur Dedi Mulyadi,0,https://bola.kompas.com/read/2026/06/03/12491648/persib-bandung-terima-bonus-rp-1-miliar-dari-gubernur-dedi-mulyadi
295,Kompas,2026-06-03,"Kesaksian Oscar saat di Ambang Kematian, Sadar Usai Dengar Suara Sang Anak",1,https://bola.kompas.com/read/2026/06/03/12365638/kesaksian-oscar-saat-di-ambang-kematian-sadar-usai-dengar-suara-sang-anak
296,Kompas,2026-06-03,"Polytron Indonesia Open 2026, Alwi Farhan Tak Mau Kalah Lawan Jojo",0,https://www.kompas.com/badminton/read/2026/06/03/12083168/polytron-indonesia-open-2026-alwi-farhan-tak-mau-kalah-lawan-jojo
297,Kompas,2026-06-03,"Curahan Hati Layvin Kurzawa, Harus Berpisah Meski Masih Betah di Persib",0,https://bola.kompas.com/read/2026/06/03/11535028/curahan-hati-layvin-kurzawa-harus-berpisah-meski-masih-betah-di-persib
298,Kompas,2026-06-03,"Sabda Fabrizio Romano, Denzel Dumfries Sepakat Gabung Real Madrid",0,https://bola.kompas.com/read/2026/06/03/11191108/sabda-fabrizio-romano-denzel-dumfries-sepakat-gabung-real-madrid
299,Kompas,2026-06-03,Timnas U19 Indonesia Diminta Tak Lamban Hadapi Timor Leste dan Vietnam,0,https://bola.kompas.com/read/2026/06/03/11164618/timnas-u19-indonesia-diminta-tak-lamban-hadapi-timor-leste-dan-vietnam
300,Kompas,2026-06-03,BERITA FOTO Momen Kedatangan Tim Peserta Piala Dunia 2026,0,https://bola.kompas.com/read/2026/06/03/11094438/berita-foto-momen-kedatangan-tim-peserta-piala-dunia-2026
301,Kompas,2026-06-03,"Timnas U19 Indonesia Vs Timor Leste, Kesempatan Nova Coba Pemain",0,https://bola.kompas.com/read/2026/06/03/09410008/timnas-u19-indonesia-vs-timor-leste-kesempatan-nova-coba-pemain-
302,Kompas,2026-06-03,"Como Lolos ke Liga Champions Bukan Keajaiban, Belum Pikirkan Scudetto",0,https://bola.kompas.com/read/2026/06/03/09000058/como-lolos-ke-liga-champions-bukan-keajaiban-belum-pikirkan-scudetto
303,Kompas,2026-06-03,"Cerita Masa Kecil Lionel Messi, Dulu Anak Bertubuh Mungil, Kini Jadi Legenda Sepak Bola",0,https://bola.kompas.com/read/2026/06/03/08590848/cerita-masa-kecil-lionel-messi-dulu-anak-bertubuh-mungil-kini-jadi-legenda-sepak
304,Kompas,2026-06-03,"Carlo Ancelotti Tak Buru-buru soal Neymar, Brasil Tak Takut Siapa Pun",0,https://bola.kompas.com/read/2026/06/03/07595488/carlo-ancelotti-tak-buru-buru-soal-neymar-brasil-tak-takut-siapa-pun
305,Kompas,2026-06-03,Man United Selangkah Lagi Dapatkan Bintang Atalanta dengan Mahar Rp912 Miliar,0,https://bola.kompas.com/read/2026/06/03/07423268/man-united-selangkah-lagi-dapatkan-bintang-atalanta-dengan-mahar-rp912-miliar
306,Kompas,2026-06-03,Nova Arianto Isyaratkan Timnas U19 Indonesia Dirotasi Hadapi Timor Leste,0,https://bola.kompas.com/read/2026/06/03/07192358/nova-arianto-isyaratkan-timnas-u19-indonesia-dirotasi-hadapi-timor-leste
307,Kompas,2026-06-03,"Como Resmi Tantang Liverpool, Kunjungan Bersejarah ke Anfield",0,https://bola.kompas.com/read/2026/06/03/07123968/como-resmi-tantang-liverpool-kunjungan-bersejarah-ke-anfield
308,Kompas,2026-06-03,"Kurzawa Tinggalkan Persib: Jejak 158 Menit, Assist, dan Trofi Juara",0,https://bola.kompas.com/read/2026/06/03/06472618/kurzawa-tinggalkan-persib-jejak-158-menit-assist-dan-trofi-juara
309,Kompas,2026-06-03,Jadwal Polytron Indonesia Open 2026: Fajar/Fikri dan Raymond/Joaquin Beraksi,0,https://www.kompas.com/badminton/read/2026/06/03/06472608/jadwal-polytron-indonesia-open-2026-fajar-fikri-dan-raymond-joaquin
310,Kompas,2026-06-03,Dampak Dimas Adi dan Kejelian Arkhan Kaka untuk Timnas U19 Indonesia,1,https://bola.kompas.com/read/2026/06/03/06220288/dampak-dimas-adi-dan-kejelian-arkhan-kaka-untuk-timnas-u19-indonesia
311,Kompas,2026-06-03,Liverpool Capai Kesepakatan Lisan dengan Andoni Iraola,0,https://bola.kompas.com/read/2026/06/03/06182938/liverpool-capai-kesepakatan-lisan-dengan-andoni-iraola
312,Kompas,2026-06-03,Saddil Ramdani Siap Hadapi Persaingan di Timnas Indonesia Era Herdman,0,https://bola.kompas.com/read/2026/06/03/06064548/saddil-ramdani-siap-hadapi-persaingan-di-timnas-indonesia-era-herdman
313,Kompas,2026-06-03,"Skuad Piala Dunia 2026: 1.248 Pemain, Man City Terbanyak, Rekor Ronaldo-Messi",0,https://bola.kompas.com/read/2026/06/03/05565808/skuad-piala-dunia-2026-1248-pemain-man-city-terbanyak-rekor-ronaldo-messi
314,Kompas,2026-06-03,Respons Tegas Rodri Soal Isu Ketertarikan Real Madrid,1,https://bola.kompas.com/read/2026/06/03/05390948/respons-tegas-rodri-soal-isu-ketertarikan-real-madrid
315,Kompas,2026-06-03,"Bruno Moreira Tinggalkan Persebaya, Bajul Ijo Kehilangan Sang Kapten",0,https://bola.kompas.com/read/2026/06/03/05380548/bruno-moreira-tinggalkan-persebaya-bajul-ijo-kehilangan-sang-kapten
316,Kompas,2026-06-03,Proses Naturalisasi Luke Vickery dan Mitchell Baker Tunggu Persetujuan Herdman,0,https://bola.kompas.com/read/2026/06/03/05264878/proses-naturalisasi-luke-vickery-dan-mitchell-baker-tunggu-persetujuan-herdman
317,Kompas,2026-06-03,Hasil Kroasia Vs Belgia 0-2: Luka Modric cs Tak Berkutik di Kandang Sendiri,0,https://bola.kompas.com/read/2026/06/03/05192428/hasil-kroasia-vs-belgia-0-2-luka-modric-cs-tak-berkutik-di-kandang-sendiri
318,Kompas,2026-06-03,Layvin Kurzawa Ungkap Salam Perpisahan dengan Persib,0,https://bola.kompas.com/read/2026/06/03/05121618/layvin-kurzawa-ungkap-salam-perpisahan-dengan-persib
319,Kompas,2026-06-03,Jadwal Siaran Langsung Indonesia Vs Singapura di FIFA Women's Matchday,0,https://bola.kompas.com/read/2026/06/03/04433708/jadwal-siaran-langsung-indonesia-vs-singapura-di-fifa-womens-matchday
320,Kompas,2026-06-03,Ipswich Town Berpotensi Lepas Elkan Baggott Musim Depan,0,https://bola.kompas.com/read/2026/06/03/04243998/ipswich-town-berpotensi-lepas-elkan-baggott-musim-depan
321,Kompas,2026-06-02,"Frans Putros Tampil di Piala Dunia 2026, Persib Berpeluang Kantongi Keuntungan dari FIFA",0,https://bola.kompas.com/read/2026/06/02/21460728/frans-putros-tampil-di-piala-dunia-2026-persib-berpeluang-kantongi-keuntungan
322,Kompas,2026-06-02,"Kenny Dalglish Ungkap Sedang Lawan Kanker, Liverpool Langsung Beri Dukungan",0,https://bola.kompas.com/read/2026/06/02/21160078/kenny-dalglish-ungkap-sedang-lawan-kanker-liverpool-langsung-beri-dukungan
323,Kompas,2026-06-02,Tanggal Gabung Mathew Baker ke Timnas U19 Indonesia di Piala AFF U19 2026,1,https://bola.kompas.com/read/2026/06/02/20440048/tanggal-gabung-mathew-baker-ke-timnas-u19-indonesia-di-piala-aff-u19-2026
324,Kompas,2026-06-02,BERITA FOTO Timnas U19 Indonesia Gilas Myanmar 3-0 di Piala AFF,0,https://bola.kompas.com/read/2026/06/02/20271108/berita-foto-timnas-u19-indonesia-gilas-myanmar-3-0-di-piala-aff
325,Kompas,2026-06-02,"Rekap Hasil Polytron Indonesia Open 2026, 7 Wakil Indonesia Lolos",0,https://www.kompas.com/badminton/read/2026/06/02/20032398/rekap-hasil-polytron-indonesia-open-2026-7-wakil-indonesia-lolos
326,Kompas,2026-06-02,"Como Siapkan “Nico Paz Baru”, Real Madrid Kembali Jadi Sasaran",0,https://bola.kompas.com/read/2026/06/02/19521218/como-siapkan-nico-paz-baru-real-madrid-kembali-jadi-sasaran
