id,source,date,title,Label,url
224,Detik,2024-09-06,"Benarkah Kumur Air Garam Bisa Atasi Sariawan, Dok?",0,https://health.detik.com/konsultasi/d-7527130/benarkah-kumur-air-garam-bisa-atasi-sariawan-dok
225,Detik,2024-09-04,"Keluar Cairan Kuning dari Miss V usai Bercinta, Apakah Berbahaya Dok?",0,https://health.detik.com/konsultasi/d-7523357/keluar-cairan-kuning-dari-miss-v-usai-bercinta-apakah-berbahaya-dok
226,Detik,2024-09-03,"Luka Pasca Operasi Usus Buntu Masih Nyeri, Bagaimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7521718/luka-pasca-operasi-usus-buntu-masih-nyeri-bagaimana-mengatasinya-dok
227,Detik,2024-08-19,"Bunyi 'Krek' di Mr P saat Bercinta, Mungkinkah Penis Patah Dok?",0,https://health.detik.com/konsultasi/d-7496856/bunyi-krek-di-mr-p-saat-bercinta-mungkinkah-penis-patah-dok
228,Detik,2024-08-16,"Muncul Benjolan di Area Mr P dan Terasa Sakit, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7492571/muncul-benjolan-di-area-mr-p-dan-terasa-sakit-apa-penyebabnya-dok
229,Detik,2024-08-12,"Apakah Sering Kliyengan Tiap Bangun Tidur Tanda Darah Rendah, Dok?",0,https://health.detik.com/konsultasi/d-7485083/apakah-sering-kliyengan-tiap-bangun-tidur-tanda-darah-rendah-dok
230,Detik,2024-08-07,"Luka Tak Kunjung Sembuh dan Semakin Parah, Mungkinkah karena Diabetes Dok?",0,https://health.detik.com/konsultasi/d-7477166/luka-tak-kunjung-sembuh-dan-semakin-parah-mungkinkah-karena-diabetes-dok
231,Detik,2024-08-06,"Perut Terasa Panas dan Susah Kentut, Harus Gimana Ya Dok?",1,https://health.detik.com/konsultasi/d-7475424/perut-terasa-panas-dan-susah-kentut-harus-gimana-ya-dok
232,Detik,2024-08-02,"Sering Minum tapi Masih 'Anyang-anyangan', Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7469580/sering-minum-tapi-masih-anyang-anyangan-apa-penyebabnya-dok
233,Detik,2024-08-01,"Terasa Perih dan Sakit di Ujung Mr P Tiap Buang Air Kecil, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7467669/terasa-perih-dan-sakit-di-ujung-mr-p-tiap-buang-air-kecil-apa-penyebabnya-dok
234,Detik,2024-07-31,"Muncul Luka Hitam di Kaki usai Digaruk, Apakah Tanda Diabetes Dok?",0,https://health.detik.com/konsultasi/d-7465741/muncul-luka-hitam-di-kaki-usai-digaruk-apakah-tanda-diabetes-dok
235,Detik,2024-07-29,"Mata Terasa Perih dan Buram, Bagaimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7462022/mata-terasa-perih-dan-buram-bagaimana-mengatasinya-dok
236,Detik,2024-07-26,"Umur Masih 22 Tahun Tapi Sering Nyeri Lutut, Apakah karena Asam Urat Dok?",0,https://health.detik.com/konsultasi/d-7457846/umur-masih-22-tahun-tapi-sering-nyeri-lutut-apakah-karena-asam-urat-dok
237,Detik,2024-07-23,"Kulit di Selangkangan Lecet dan Menghitam, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7452374/kulit-di-selangkangan-lecet-dan-menghitam-apa-penyebabnya-dok
238,Detik,2024-07-19,"Apakah Sperma yang Terlihat Lebih Encer Tidak Normal, Dok?",0,https://health.detik.com/konsultasi/d-7446326/apakah-sperma-yang-terlihat-lebih-encer-tidak-normal-dok
239,Detik,2024-07-18,"Sering Gatal di Area Selangkangan hingga Lecet, Bagaimana Mengobatinya Dok?",1,https://health.detik.com/konsultasi/d-7444450/sering-gatal-di-area-selangkangan-hingga-lecet-bagaimana-mengobatinya-dok
240,Detik,2024-07-17,"Kadar Gula Darah di Bawah Normal, Apakah Termasuk Tanda Hipoglikemia, Dok?",0,https://health.detik.com/konsultasi/d-7442661/kadar-gula-darah-di-bawah-normal-apakah-termasuk-tanda-hipoglikemia-dok
241,Detik,2024-07-15,"Sesak hingga Terasa Sulit Bernapas Tiap Malam, gegara Apa Ya Dok?",0,https://health.detik.com/konsultasi/d-7439065/sesak-hingga-terasa-sulit-bernapas-tiap-malam-gegara-apa-ya-dok
242,Detik,2024-07-11,"Kerap Tertekan dan Gelisah karena Masa Lalu Buruk, Harus Gimana Dok?",1,https://health.detik.com/konsultasi/d-7433271/kerap-tertekan-dan-gelisah-karena-masa-lalu-buruk-harus-gimana-dok
243,Detik,2024-07-09,"Kulit Kering dan Bersisik, Mungkinkah Pertanda Kurang Minum Air Putih Dok?",0,https://health.detik.com/konsultasi/d-7429588/kulit-kering-dan-bersisik-mungkinkah-pertanda-kurang-minum-air-putih-dok
244,Detik,2024-07-08,"Sering Merasa Insecure dan Overthinking, Bagaimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7427854/sering-merasa-insecure-dan-overthinking-bagaimana-mengatasinya-dok
245,Detik,2024-07-05,"Gigi Depan Miring Pasca Terbentur saat Kecelakaan, Bagaimana Cara Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7423772/gigi-depan-miring-pasca-terbentur-saat-kecelakaan-bagaimana-cara-mengatasinya-dok
246,Detik,2024-07-04,"Lagi Hamil 8 Bulan, Masih Aman Berhubungan Seks Nggak Ya Dok?",0,https://health.detik.com/konsultasi/d-7422006/lagi-hamil-8-bulan-masih-aman-berhubungan-seks-nggak-ya-dok
247,Detik,2024-07-01,"Perut Terasa Sakit dan Penuh Tiap Habis Makan, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7416727/perut-terasa-sakit-dan-penuh-tiap-habis-makan-apa-penyebabnya-dok
248,Detik,2024-06-28,"Bagaimana Cara Mengatasi Kaki yang Kaku usai Lepas Pen, Dok?",1,https://health.detik.com/konsultasi/d-7412631/bagaimana-cara-mengatasi-kaki-yang-kaku-usai-lepas-pen-dok
249,Detik,2024-06-27,"Leher Tegang Berhari-hari karena Salah Bantal, Gimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7410763/leher-tegang-berhari-hari-karena-salah-bantal-gimana-mengatasinya-dok
250,Detik,2024-06-25,"Sudah Makan Teratur Tapi Perut Masih Sering Sakit-Mual, Kenapa Ya Dok?",1,https://health.detik.com/konsultasi/d-7407045/sudah-makan-teratur-tapi-perut-masih-sering-sakit-mual-kenapa-ya-dok
251,Detik,2024-06-21,"Mendadak Keluhkan BAB Berdarah, Apakah Berbahaya Dok?",0,https://health.detik.com/konsultasi/d-7400852/mendadak-keluhkan-bab-berdarah-apakah-berbahaya-dok
252,Detik,2024-06-20,"Memasukkan Jari ke Miss V, Bisakah Merusak Selaput Dara Dok?",0,https://health.detik.com/konsultasi/d-7398997/memasukkan-jari-ke-miss-v-bisakah-merusak-selaput-dara-dok
253,Detik,2024-06-19,"Sering Keluar Flek Coklat di Luar Siklus Menstruasi, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7397020/sering-keluar-flek-coklat-di-luar-siklus-menstruasi-apa-penyebabnya-dok
254,Detik,2024-06-14,"Muncul Rasa Sakit dan Tegang di Bagian Alis, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7390424/muncul-rasa-sakit-dan-tegang-di-bagian-alis-apa-penyebabnya-dok
255,Detik,2024-06-13,"Bunyi 'Krek' di Area Lutut saat Olahraga, Bagaimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7388488/bunyi-krek-di-area-lutut-saat-olahraga-bagaimana-mengatasinya-dok
256,Detik,2024-06-12,"Keluar Keputihan Berwarna Kuning dan Berbau dari Miss V, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7386704/keluar-keputihan-berwarna-kuning-dan-berbau-dari-miss-v-apa-penyebabnya-dok
257,Detik,2024-06-11,"Apakah Mulut Terasa Kering Meski Sudah Banyak Minum, Tanda Dehidrasi Dok?",0,https://health.detik.com/konsultasi/d-7384776/apakah-mulut-terasa-kering-meski-sudah-banyak-minum-tanda-dehidrasi-dok
258,Detik,2024-06-10,"Didiagnosis Mengidap Hidrosefalus, Bagaimana Pengobatannya Dok?",1,https://health.detik.com/konsultasi/d-7382855/didiagnosis-mengidap-hidrosefalus-bagaimana-pengobatannya-dok
259,Detik,2024-06-07,"Sering Merasa Takut-Gelisah saat Sendirian di Rumah, Gimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7378683/sering-merasa-takut-gelisah-saat-sendirian-di-rumah-gimana-mengatasinya-dok
260,Detik,2024-06-06,"Tenggorokan Sakit dan Gatal Tiap Bangun Tidur, Gimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7376816/tenggorokan-sakit-dan-gatal-tiap-bangun-tidur-gimana-mengatasinya-dok
261,Detik,2024-06-05,"Sakit Kepala yang Menjalar sampai Bahu dan Punggung, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7374708/sakit-kepala-yang-menjalar-sampai-bahu-dan-punggung-apa-penyebabnya-dok
262,Detik,2024-06-04,"Apakah Sering Nyeri Dada Sebelah Kiri Tanda Sakit Jantung, Dok?",0,https://health.detik.com/konsultasi/d-7372815/apakah-sering-nyeri-dada-sebelah-kiri-tanda-sakit-jantung-dok
263,Detik,2024-06-03,"Sering Pusing Seperti Kepala Berputar Disertai Mual, Mungkinkah Vertigo Dok?",0,https://health.detik.com/konsultasi/d-7370853/sering-pusing-seperti-kepala-berputar-disertai-mual-mungkinkah-vertigo-dok
264,Detik,2024-05-31,"Sering Kaget saat Tidur karena Kram Betis, Bagaimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7366678/sering-kaget-saat-tidur-karena-kram-betis-bagaimana-mengatasinya-dok
265,Detik,2024-05-30,"Kulit Seperti Melepuh dan Memerah, Gimana Cara Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7364641/kulit-seperti-melepuh-dan-memerah-gimana-cara-mengatasinya-dok
266,Detik,2024-05-28,"Tidak Bisa Berjalan Lurus, Apakah Tulang Saya Bermasalah Dok?",0,https://health.detik.com/konsultasi/d-7360870/tidak-bisa-berjalan-lurus-apakah-tulang-saya-bermasalah-dok
267,Detik,2024-05-27,"Muncul Jerawat di Area Luar Miss V, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7359040/muncul-jerawat-di-area-luar-miss-v-apa-penyebabnya-dok
268,Detik,2024-05-22,"Muncul Nyeri di Kepala dan Leher Seperti Ditusuk Jarum, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7352368/muncul-nyeri-di-kepala-dan-leher-seperti-ditusuk-jarum-apa-penyebabnya-dok
269,Detik,2024-05-21,"Apakah Sakit Pinggang yang Terasa Sampai Kaki Tanda Saraf Kejepit, Dok?",0,https://health.detik.com/konsultasi/d-7350445/apakah-sakit-pinggang-yang-terasa-sampai-kaki-tanda-saraf-kejepit-dok
270,Detik,2024-05-17,"Sering Kram Perut saat Menstruasi, Adakah Cara Alami Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7344398/sering-kram-perut-saat-menstruasi-adakah-cara-alami-mengatasinya-dok
271,Detik,2024-05-15,"Sering Capek dan Mudah Lelah saat Beraktivitas, Gimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7340582/sering-capek-dan-mudah-lelah-saat-beraktivitas-gimana-mengatasinya-dok
272,Detik,2024-05-14,"Area Miss V Gatal Tiap Habis Cukur Rambut Kemaluan, Gimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7338706/area-miss-v-gatal-tiap-habis-cukur-rambut-kemaluan-gimana-mengatasinya-dok
273,Detik,2024-05-13,"Kepala Sering Pusing saat Bangun dari Duduk, Apakah Gejala Darah Rendah Dok?",0,https://health.detik.com/konsultasi/d-7336759/kepala-sering-pusing-saat-bangun-dari-duduk-apakah-gejala-darah-rendah-dok
274,Detik,2024-05-03,"Sering Muncul Bintik-bintik Putih di Tangan, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7322304/sering-muncul-bintik-bintik-putih-di-tangan-apa-penyebabnya-dok
275,Detik,2024-05-02,Apakah Mual-Sakit Kepala saat Telat Makan Termasuk Gejala GERD Dok?,0,https://health.detik.com/konsultasi/d-7320454/apakah-mual-sakit-kepala-saat-telat-makan-termasuk-gejala-gerd-dok
276,Detik,2024-04-29,"Leher Bagian Belakang Sering Sakit, Apakah Pertanda Kolesterol Dok?",0,https://health.detik.com/konsultasi/d-7315412/leher-bagian-belakang-sering-sakit-apakah-pertanda-kolesterol-dok
277,Detik,2024-04-24,"Sering Merasa Stres dan Mudah Marah, Harus Bagaimana Ya Dok?",1,https://health.detik.com/konsultasi/d-7307585/sering-merasa-stres-dan-mudah-marah-harus-bagaimana-ya-dok
278,Detik,2024-04-22,"Apakah Gatal-gatal di Tubuh Bisa Jadi Efek dari Gula Darah Tinggi, Dok?",0,https://health.detik.com/konsultasi/d-7303700/apakah-gatal-gatal-di-tubuh-bisa-jadi-efek-dari-gula-darah-tinggi-dok
279,Detik,2024-04-18,"Sering Cepat Lelah dan Ngantuk saat Beraktivitas, Gimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7297695/sering-cepat-lelah-dan-ngantuk-saat-beraktivitas-gimana-mengatasinya-dok
280,Detik,2024-04-17,"Sering Kesemutan usai Kelamaan Jongkok, Bisa Jadi Tanda Penyakit Serius Dok?",0,https://health.detik.com/konsultasi/d-7295827/sering-kesemutan-usai-kelamaan-jongkok-bisa-jadi-tanda-penyakit-serius-dok
281,Detik,2024-04-16,"Apakah Pria dengan Satu Testis Bisa Punya Anak, Dok?",0,https://health.detik.com/konsultasi/d-7294117/apakah-pria-dengan-satu-testis-bisa-punya-anak-dok
282,Detik,2024-04-09,"Sering Mau Muntah saat Bermain Ponsel, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7285751/sering-mau-muntah-saat-bermain-ponsel-apa-penyebabnya-dok
283,Detik,2024-04-04,"Diare Berkali-kali Sampai Lemas dan Mulut Pahit, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7277552/diare-berkali-kali-sampai-lemas-dan-mulut-pahit-apa-penyebabnya-dok
284,Detik,2024-04-02,Benarkah Infused Water Lemon Efektif Pangkas BB Dok?,0,https://health.detik.com/konsultasi/d-7273392/benarkah-infused-water-lemon-efektif-pangkas-bb-dok
285,Detik,2024-04-01,"Batuk Berdahak-Tenggorokan Gatal Tak Kunjung Sembuh, Bagaimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7271497/batuk-berdahak-tenggorokan-gatal-tak-kunjung-sembuh-bagaimana-mengatasinya-dok
286,Detik,2024-03-27,"Cepat 'Keluar' Setiap Berhubungan Intim, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7263679/cepat-keluar-setiap-berhubungan-intim-apa-penyebabnya-dok
287,Detik,2024-03-25,"Mudah Emosi dan Takut dengan Hal yang Belum Terjadi, Normal Nggak Sih Dok?",0,https://health.detik.com/konsultasi/d-7259669/mudah-emosi-dan-takut-dengan-hal-yang-belum-terjadi-normal-nggak-sih-dok
288,Detik,2024-03-22,"Terbiasa Begadang saat Shift Malam, Bagaimana Biar Tidur Bisa Teratur Lagi Dok?",0,https://health.detik.com/konsultasi/d-7255144/terbiasa-begadang-saat-shift-malam-bagaimana-biar-tidur-bisa-teratur-lagi-dok
289,Detik,2024-03-19,"Sering Nyeri Perut Bagian Kiri Bawah-Susah Napas, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7249130/sering-nyeri-perut-bagian-kiri-bawah-susah-napas-apa-penyebabnya-dok
290,Detik,2024-03-18,"Alami Batuk hingga Sesak Napas usai Sering Makan Gorengan, Bahayakah Dok?",0,https://health.detik.com/konsultasi/d-7247180/alami-batuk-hingga-sesak-napas-usai-sering-makan-gorengan-bahayakah-dok
291,Detik,2024-03-14,"Sperma Bercampur Darah hingga Anyang-anyangan, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7240553/sperma-bercampur-darah-hingga-anyang-anyangan-apa-penyebabnya-dok
292,Detik,2024-03-13,"Sering Begadang karena Susah Tidur, Apakah Bisa Menghambat Pertumbuhan Dok?",0,https://health.detik.com/konsultasi/d-7238630/sering-begadang-karena-susah-tidur-apakah-bisa-menghambat-pertumbuhan-dok
293,Detik,2024-03-06,"Sakit Kepala Sampai ke Alis, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7227436/sakit-kepala-sampai-ke-alis-apa-penyebabnya-dok
294,Detik,2024-03-05,"Kaki Sering Kesemutan dan Mati Rasa di Usia Muda, Apakah Berbahaya Dok?",0,https://health.detik.com/konsultasi/d-7225575/kaki-sering-kesemutan-dan-mati-rasa-di-usia-muda-apakah-berbahaya-dok
295,Detik,2024-03-04,Apakah Dahak Berdarah yang Keluar saat Batuk Berbahaya Dok?,0,https://health.detik.com/konsultasi/d-7223671/apakah-dahak-berdarah-yang-keluar-saat-batuk-berbahaya-dok
296,Detik,2024-03-01,"Mudah Marah dan Menangis Sebelum Haid, Wajar Nggak Ya Dok?",0,https://health.detik.com/konsultasi/d-7219380/mudah-marah-dan-menangis-sebelum-haid-wajar-nggak-ya-dok
297,Detik,2024-02-28,"Tak Bisa Tidur karena Kaki dan Lengan Sering Ngilu, Gimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7215484/tak-bisa-tidur-karena-kaki-dan-lengan-sering-ngilu-gimana-mengatasinya-dok
298,Detik,2024-02-23,"Sering Cemas usai Kehilangan Orang Terdekat, Bagaimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7207463/sering-cemas-usai-kehilangan-orang-terdekat-bagaimana-mengatasinya-dok
299,Detik,2024-02-21,"Perut Sering Begah dan Mual Meski Makan Teratur, Apakah Gejala Asam Lambung Dok?",0,https://health.detik.com/konsultasi/d-7203638/perut-sering-begah-dan-mual-meski-makan-teratur-apakah-gejala-asam-lambung-dok
300,Detik,2024-02-19,"Sering Sakit Kepala Sebelah Kanan Meski Sudah Minum Obat, Apa Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7200066/sering-sakit-kepala-sebelah-kanan-meski-sudah-minum-obat-apa-penyebabnya-dok
301,Detik,2024-02-15,"Dok, Adakah Cara Alami Menghilangkan Komedo Hitam di Hidung?",1,https://health.detik.com/konsultasi/d-7194437/dok-adakah-cara-alami-menghilangkan-komedo-hitam-di-hidung
302,Detik,2024-02-13,"Kepala Sering Terasa Kencang dan Sakit, Apakah Berbahaya Dok?",0,https://health.detik.com/konsultasi/d-7190105/kepala-sering-terasa-kencang-dan-sakit-apakah-berbahaya-dok
303,Detik,2024-02-06,"Dok, Apakah Sering Kesemutan di Badan Bagian Kiri Bisa Jadi Gejala Stroke?",0,https://health.detik.com/konsultasi/d-7179449/dok-apakah-sering-kesemutan-di-badan-bagian-kiri-bisa-jadi-gejala-stroke
304,Detik,2024-02-05,"Mr P Susah 'Berdiri' saat Bercinta, Apa Kemungkinan Penyebabnya Dok?",0,https://health.detik.com/konsultasi/d-7177581/mr-p-susah-berdiri-saat-bercinta-apa-kemungkinan-penyebabnya-dok
305,Detik,2024-02-02,"Kerap Merasa Takut dan Khawatir saat Ada Orang Marah, Penyebabnya Apa Dok?",0,https://health.detik.com/konsultasi/d-7172870/kerap-merasa-takut-dan-khawatir-saat-ada-orang-marah-penyebabnya-apa-dok
306,Detik,2024-02-01,"Sering Mual dan Ulu Hati Sesak Tiap Pagi, Apakah Tanda Penyakit Asam Lambung Dok?",0,https://health.detik.com/konsultasi/d-7171067/sering-mual-dan-ulu-hati-sesak-tiap-pagi-apakah-tanda-penyakit-asam-lambung-dok
307,Detik,2024-01-30,"Dok, Adakah Pengobatan Alami untuk Atasi Ejakulasi Dini?",0,https://health.detik.com/konsultasi/d-7167339/dok-adakah-pengobatan-alami-untuk-atasi-ejakulasi-dini
308,Detik,2024-01-29,"Dok, Gimana Cara Cepat 'Enyahkan' Bekas Jerawat yang Menghitam?",1,https://health.detik.com/konsultasi/d-7165477/dok-gimana-cara-cepat-enyahkan-bekas-jerawat-yang-menghitam
309,Detik,2024-01-22,"Dok, Adakah Cara Alami Mengatasi Kulit Siku yang Menghitam?",1,https://health.detik.com/konsultasi/d-7153732/dok-adakah-cara-alami-mengatasi-kulit-siku-yang-menghitam
310,Detik,2024-01-19,"Dok, Benarkah Kulit Leher yang Menghitam Jadi Tanda Penyakit Diabetes?",0,https://health.detik.com/konsultasi/d-7149281/dok-benarkah-kulit-leher-yang-menghitam-jadi-tanda-penyakit-diabetes
311,Detik,2024-01-17,"Telinga Sebelah Kiri Sering Berdenging, Pemicunya Apa Ya Dok?",0,https://health.detik.com/konsultasi/d-7145455/telinga-sebelah-kiri-sering-berdenging-pemicunya-apa-ya-dok
312,Detik,2024-01-15,"Dok, Makanan Apa Saja yang Bantu Turunkan Tekanan Darah Tinggi?",0,https://health.detik.com/konsultasi/d-7141743/dok-makanan-apa-saja-yang-bantu-turunkan-tekanan-darah-tinggi
313,Detik,2024-01-12,"Hipertensi Susah Turun Meski Rutin Minum Obat, Bagaimana Cara Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7137406/hipertensi-susah-turun-meski-rutin-minum-obat-bagaimana-cara-mengatasinya-dok
314,Detik,2024-01-11,"Pandangan Kabur-Pusing Berputar Tiap Bangun Tidur, Apakah Tanda Hipertensi Dok?",0,https://health.detik.com/konsultasi/d-7135482/pandangan-kabur-pusing-berputar-tiap-bangun-tidur-apakah-tanda-hipertensi-dok
315,Detik,2024-01-09,"Bolehkah Olahraga Berat saat Fungsi Ginjal Sudah Mulai Menurun, Dok?",0,https://health.detik.com/konsultasi/d-7131680/bolehkah-olahraga-berat-saat-fungsi-ginjal-sudah-mulai-menurun-dok
316,Detik,2024-01-08,"Alami Diare Hampir 2 Bulan, Apakah Berbahaya Dok?",0,https://health.detik.com/konsultasi/d-7129797/alami-diare-hampir-2-bulan-apakah-berbahaya-dok
317,Detik,2024-01-05,"Area Selangkangan Sering Gatal Tiap Menstruasi, Bagaimana Mengatasinya Dok?",1,https://health.detik.com/konsultasi/d-7125333/area-selangkangan-sering-gatal-tiap-menstruasi-bagaimana-mengatasinya-dok
318,Detik,2024-01-04,"Dok, Boleh Nggak Sih Makan Gorengan saat Diet?",0,https://health.detik.com/konsultasi/d-7123521/dok-boleh-nggak-sih-makan-gorengan-saat-diet
319,Detik,2024-01-03,Benarkah Sering Makan Tengah Malam Bikin Gemuk Dok?,0,https://health.detik.com/konsultasi/d-7121700/benarkah-sering-makan-tengah-malam-bikin-gemuk-dok
320,Detik,2024-01-02,Adakah Obat Khusus Luka Pengidap Diabetes agar Cepat Kering Dok?,0,https://health.detik.com/konsultasi/d-7119851/adakah-obat-khusus-luka-pengidap-diabetes-agar-cepat-kering-dok
321,Detik,2026-03-20,5 Posisi Bercinta 'Silent Mode' saat Lebaran di Rumah Mertua,0,https://health.detik.com/sexual-health/d-8409197/5-posisi-bercinta-silent-mode-saat-lebaran-di-rumah-mertua
322,Detik,2026-03-02,"Jangan Skip Mandi Wajib, Ini Alasan Medis Pentingnya Bersih-bersih usai Bercinta",1,https://health.detik.com/sexual-health/d-8378358/jangan-skip-mandi-wajib-ini-alasan-medis-pentingnya-bersih-bersih-usai-bercinta
323,Detik,2026-01-21,"Terungkap Lewat Studi, Ternyata Hasrat Seksual Pria Memuncak di Usia Ini",1,https://health.detik.com/sexual-health/d-8318336/terungkap-lewat-studi-ternyata-hasrat-seksual-pria-memuncak-di-usia-ini
324,Detik,2026-01-20,"Tak Perlu Tiap Hari, Segini Frekuensi Bercinta Ideal Buat Pasutri",1,https://health.detik.com/sexual-health/d-8316491/tak-perlu-tiap-hari-segini-frekuensi-bercinta-ideal-buat-pasutri
325,Detik,2026-01-16,"Bikin Geleng-geleng, Wanita Ini Skincare-an Pakai Sperma Suami",1,https://health.detik.com/sexual-health/d-8310739/bikin-geleng-geleng-wanita-ini-skincare-an-pakai-sperma-suami
326,Detik,2026-01-16,"Bukan Cuma Mr P Loyo, Begini Tanda-tanda Pria dengan Testosteron Rendah",1,https://health.detik.com/sexual-health/d-8310796/bukan-cuma-mr-p-loyo-begini-tanda-tanda-pria-dengan-testosteron-rendah
327,Detik,2026-01-11,Berapa Frekuensi Bercinta yang Cocok Bagi 'Pasutri Bahagia'? Ini Kata Ahli,1,https://health.detik.com/sexual-health/d-8302331/berapa-frekuensi-bercinta-yang-cocok-bagi-pasutri-bahagia-ini-kata-ahli
328,Detik,2026-01-08,"30 Tahun Berlalu, Kisah di Balik Foto MRI Hubungan Seks Pertama di Dunia Terungkap",0,https://health.detik.com/sexual-health/d-8298387/30-tahun-berlalu-kisah-di-balik-foto-mri-hubungan-seks-pertama-di-dunia-terungkap
329,Detik,2026-01-04,Berapa Lama Idealnya Pria Kuat Bercinta? Ini Rata-ratanya Menurut Riset,1,https://health.detik.com/sexual-health/d-8291722/berapa-lama-idealnya-pria-kuat-bercinta-ini-rata-ratanya-menurut-riset
330,Detik,2025-12-30,"Waktu Ideal Bercinta Berdasarkan Usia, Lebih Baik Pagi atau Malam?",1,https://health.detik.com/sexual-health/d-8284795/waktu-ideal-bercinta-berdasarkan-usia-lebih-baik-pagi-atau-malam
331,Detik,2025-12-23,"Variasi Orgasme Pria Dibongkar Pakar Seks, Ternyata Ada 5 Jenis Berbeda",1,https://health.detik.com/sexual-health/d-8274480/variasi-orgasme-pria-dibongkar-pakar-seks-ternyata-ada-5-jenis-berbeda
332,Detik,2025-12-21,"Ternyata Segini Rata-rata Durasi Pria Kuat Bercinta, Termasuk Lama atau Cepat?",1,https://health.detik.com/sexual-health/d-8270842/ternyata-segini-rata-rata-durasi-pria-kuat-bercinta-termasuk-lama-atau-cepat
333,Detik,2025-12-14,"Penelitian Ini Ungkap Panjang Penis Pria, Segini Rata-rata Ukurannya",1,https://health.detik.com/sexual-health/d-8259559/penelitian-ini-ungkap-panjang-penis-pria-segini-rata-rata-ukurannya
334,Detik,2025-12-13,"Pasutri Wajib Tahu, Bercinta Malam Hari Bikin Tidur Lebih Pulas",0,https://health.detik.com/sexual-health/d-8258288/pasutri-wajib-tahu-bercinta-malam-hari-bikin-tidur-lebih-pulas
335,Detik,2025-12-08,"Cerita Wanita Terlahir dengan Rahim Ganda, Terungkap gegara Ini",1,https://health.detik.com/sexual-health/d-8249810/cerita-wanita-terlahir-dengan-rahim-ganda-terungkap-gegara-ini
336,Detik,2025-12-07,4 Tahapan yang Terjadi pada Organ Tubuh saat Bercinta,0,https://health.detik.com/sexual-health/d-8248048/4-tahapan-yang-terjadi-pada-organ-tubuh-saat-bercinta
337,Detik,2025-11-23,"Malam Vs Pagi, Ternyata Ini Waktu Terbaik Pasutri untuk Bercinta",1,https://health.detik.com/sexual-health/d-8224790/malam-vs-pagi-ternyata-ini-waktu-terbaik-pasutri-untuk-bercinta
338,Detik,2025-11-19,Hidung Besar Pengaruhi Ukuran Mr P? Begini Temuan Studi di Jepang,1,https://health.detik.com/sexual-health/d-8218893/hidung-besar-pengaruhi-ukuran-mr-p-begini-temuan-studi-di-jepang
339,Detik,2025-11-01,"Bercinta Setiap Hari, Normal atau Berlebihan? Ini Penjelasannya",1,https://health.detik.com/sexual-health/d-8189533/bercinta-setiap-hari-normal-atau-berlebihan-ini-penjelasannya
340,Detik,2025-10-26,Paksu Merapat! 5 Cara Ampuh Bikin Istri Orgasme Berkali-kali saat Bercinta,1,https://health.detik.com/sexual-health/d-8179428/paksu-merapat-5-cara-ampuh-bikin-istri-orgasme-berkali-kali-saat-bercinta
