id,source,date,title,Label,url
222,CNN Indonesia,2026-05-19,Gerindra soal Syahri DPRD Jember Main Gim: Lupa Beri Makan Sapi,0,https://www.cnnindonesia.com/nasional/20260519181030-32-1360099/gerindra-soal-syahri-dprd-jember-main-gim-lupa-beri-makan-sapi
223,CNN Indonesia,2026-05-19,Dasco Sebut Prabowo Jadi Presiden Pertama Hadiri Paripurna DPR Besok,0,https://www.cnnindonesia.com/nasional/20260519161234-32-1360058/dasco-sebut-prabowo-jadi-presiden-pertama-hadiri-paripurna-dpr-besok
224,CNN Indonesia,2026-05-19,DPR Desak Pemerintah Pastikan Kondisi WNI-Jurnalis Diculik Israel,0,https://www.cnnindonesia.com/nasional/20260519162926-32-1360066/dpr-desak-pemerintah-pastikan-kondisi-wni-jurnalis-diculik-israel
225,CNN Indonesia,2026-05-19,Daftar 5 WNI yang Ditangkap Tentara Israel dalam Misi Kemanusiaan Gaza,0,https://www.cnnindonesia.com/nasional/20260519153748-32-1360035/daftar-5-wni-yang-ditangkap-tentara-israel-dalam-misi-kemanusiaan-gaza
226,CNN Indonesia,2026-05-19,MPR Sentil Posisi RI sebagai Dewan HAM PBB soal Penculikan Jurnalis RI,0,https://www.cnnindonesia.com/nasional/20260519134614-32-1359988/mpr-sentil-posisi-ri-sebagai-dewan-ham-pbb-soal-penculikan-jurnalis-ri
227,CNN Indonesia,2026-05-19,Prabowo Sampaikan Pidato di Paripurna DPR Besok,0,https://www.cnnindonesia.com/nasional/20260519141809-32-1360005/prabowo-sampaikan-pidato-di-paripurna-dpr-besok
228,CNN Indonesia,2026-05-19,Yusril Akui RI Sulit Lacak 5 WNI Diculik Israel: Tak Ada Diplomatik,0,https://www.cnnindonesia.com/nasional/20260519135453-32-1359992/yusril-akui-ri-sulit-lacak-5-wni-diculik-israel-tak-ada-diplomatik
229,CNN Indonesia,2026-05-19,Menhan Sebut Misi TNI di Gaza Masih Tunggu Arahan Presiden Trump,0,https://www.cnnindonesia.com/nasional/20260519134752-32-1359989/menhan-sebut-misi-tni-di-gaza-masih-tunggu-arahan-presiden-trump
230,CNN Indonesia,2026-05-19,DPR Desak Kemlu Gerak Cepat Selamatkan WNI yang Ditangkap Israel,0,https://www.cnnindonesia.com/nasional/20260519094612-32-1359875/dpr-desak-kemlu-gerak-cepat-selamatkan-wni-yang-ditangkap-israel
231,CNN Indonesia,2026-05-19,PDIP Ingatkan Prabowo Sebut Desa Tak Pakai Dolar: Harga Barang Naik,0,https://www.cnnindonesia.com/nasional/20260518152432-32-1359640/pdip-ingatkan-prabowo-sebut-desa-tak-pakai-dolar-harga-barang-naik
232,CNN Indonesia,2026-05-18,MPR Didatangi SMA Pontianak Sebelum Batalkan Cerdas Cermat Ulang,0,https://www.cnnindonesia.com/nasional/20260518180541-32-1359706/mpr-didatangi-sma-pontianak-sebelum-batalkan-cerdas-cermat-ulang
233,CNN Indonesia,2026-05-18,MPR Putuskan Tidak Gelar Ulang Final Cerdas Cermat di Kalbar,0,https://www.cnnindonesia.com/nasional/20260518180349-32-1359704/mpr-putuskan-tidak-gelar-ulang-final-cerdas-cermat-di-kalbar
234,CNN Indonesia,2026-05-18,PDIP Nilai Jokowi Blusukan Sebagai Pesan Politik untuk Prabowo,0,https://www.cnnindonesia.com/nasional/20260518143456-32-1359615/pdip-nilai-jokowi-blusukan-sebagai-pesan-politik-untuk-prabowo
235,CNN Indonesia,2026-05-18,Prabowo Perkuat Alutsista RI di Tengah Ketidakpastian Dunia,0,https://www.cnnindonesia.com/nasional/20260518132626-32-1359572/prabowo-perkuat-alutsista-ri-di-tengah-ketidakpastian-dunia
236,CNN Indonesia,2026-05-18,"Jokowi Akan Blusukan ke NTT Bareng Projo, Terkait Pemilu 2029?",1,https://www.cnnindonesia.com/nasional/20260518112529-32-1359510/jokowi-akan-blusukan-ke-ntt-bareng-projo-terkait-pemilu-2029
237,CNN Indonesia,2026-05-16,Prabowo Gebrak Podium saat Resmikan Koperasi: Kita Bukan Bangsa Kalah,0,https://www.cnnindonesia.com/nasional/20260516142932-32-1359092/prabowo-gebrak-podium-saat-resmikan-koperasi-kita-bukan-bangsa-kalah
238,CNN Indonesia,2026-05-16,Prabowo Sindir Banyak Negara Mau Beli Beras RI Tapi Minta Diskon,0,https://www.cnnindonesia.com/nasional/20260516140917-32-1359088/prabowo-sindir-banyak-negara-mau-beli-beras-ri-tapi-minta-diskon
239,CNN Indonesia,2026-05-16,Prabowo Minta Pindad Buat Mobil Khusus Sapa Warga: Gue Udah 75 Tahun,0,https://www.cnnindonesia.com/nasional/20260516132531-32-1359081/prabowo-minta-pindad-buat-mobil-khusus-sapa-warga-gue-udah-75-tahun
240,CNN Indonesia,2026-05-16,"Prabowo: MBG Banyak Masalah, Kita Harus Tertibkan",0,https://www.cnnindonesia.com/nasional/20260516132944-32-1359082/prabowo-mbg-banyak-masalah-kita-harus-tertibkan
241,CNN Indonesia,2026-05-16,Prabowo: Selama Purbaya Bisa Senyum Enggak Usah Kalian Khawatir,0,https://www.cnnindonesia.com/nasional/20260516130609-32-1359068/prabowo-selama-purbaya-bisa-senyum-enggak-usah-kalian-khawatir
242,CNN Indonesia,2026-05-16,Prabowo Soal Rupiah Anjlok: Rakyat di Desa Enggak Pakai Dolar Kok,0,https://www.cnnindonesia.com/nasional/20260516121521-32-1359059/prabowo-soal-rupiah-anjlok-rakyat-di-desa-enggak-pakai-dolar-kok
243,CNN Indonesia,2026-05-16,"Prabowo: Soekarno Bukan Milik Satu Partai, tapi Rakyat Indonesia",0,https://www.cnnindonesia.com/nasional/20260516105912-32-1359045/prabowo-soekarno-bukan-milik-satu-partai-tapi-rakyat-indonesia
244,CNN Indonesia,2026-05-15,"Marak Kekerasan Seksual di Pesantren, PKB Kumpulkan Ratusan Ponpes",0,https://www.cnnindonesia.com/nasional/20260515203400-32-1358967/marak-kekerasan-seksual-di-pesantren-pkb-kumpulkan-ratusan-ponpes
245,CNN Indonesia,2026-05-15,Gerindra Sanksi Syahri Gegara Main Game-Merokok saat Rapat DPRD Jember,0,https://www.cnnindonesia.com/nasional/20260515191148-36-1358954/gerindra-sanksi-syahri-gegara-main-game-merokok-saat-rapat-dprd-jember
246,CNN Indonesia,2026-05-15,Syahri Gerindra Klaim Baru Sekali Ngegame-Merokok di Rapat DPRD Jember,0,https://www.cnnindonesia.com/nasional/20260515160016-32-1358891/syahri-gerindra-klaim-baru-sekali-ngegame-merokok-di-rapat-dprd-jember
247,CNN Indonesia,2026-05-15,"Main Game-Merokok saat Rapat, Anggota DPRD Jember Disanksi Gerindra",0,https://www.cnnindonesia.com/nasional/20260515153615-32-1358884/main-game-merokok-saat-rapat-anggota-dprd-jember-disanksi-gerindra
248,CNN Indonesia,2026-05-15,Gerindra Sanksi Ketua DPRD Kepri Gegara Naik Moge Tanpa Helm & SIM,0,https://www.cnnindonesia.com/nasional/20260515150059-32-1358868/gerindra-sanksi-ketua-dprd-kepri-gegara-naik-moge-tanpa-helm-sim
249,CNN Indonesia,2026-05-15,MPR Tunggu Surat Resmi SMA Pontianak Tolak Ikut Cerdas Cermat Ulang,0,https://www.cnnindonesia.com/nasional/20260515124929-32-1358820/mpr-tunggu-surat-resmi-sma-pontianak-tolak-ikut-cerdas-cermat-ulang
250,CNN Indonesia,2026-05-15,"Yusril Tak Larang Nobar, Sebut Isi Film Pesta Babi Kritik yang Wajar",0,https://www.cnnindonesia.com/nasional/20260515073829-32-1358748/yusril-tak-larang-nobar-sebut-isi-film-pesta-babi-kritik-yang-wajar
251,CNN Indonesia,2026-05-15,DPR Minta Pemerintah dan BI Jaga Kepercayaan Pasar,0,https://www.cnnindonesia.com/nasional/20260514215319-32-1358730/dpr-minta-pemerintah-dan-bi-jaga-kepercayaan-pasar
252,CNN Indonesia,2026-05-14,Yusril: Larangan Nobar Pesta Babi Bukan Arahan Pemerintah,0,https://www.cnnindonesia.com/nasional/20260514175215-32-1358694/yusril-larangan-nobar-pesta-babi-bukan-arahan-pemerintah
253,CNN Indonesia,2026-05-14,"PSI Minta Ade Armando Introspeksi, Tak Ngomong Urusan Partai Lagi",0,https://www.cnnindonesia.com/nasional/20260514154242-32-1358642/psi-minta-ade-armando-introspeksi-tak-ngomong-urusan-partai-lagi
254,CNN Indonesia,2026-05-14,"Respons Putusan MK, DPR Minta Istana IKN Mulai Difungsikan dan Dipakai",1,https://www.cnnindonesia.com/nasional/20260514151616-32-1358633/respons-putusan-mk-dpr-minta-istana-ikn-mulai-difungsikan-dan-dipakai
255,CNN Indonesia,2026-05-14,"Main Game dan Merokok di Rapat, Anggota DPRD Jember mengaku Khilaf",0,https://www.cnnindonesia.com/nasional/20260514152255-32-1358635/main-game-dan-merokok-di-rapat-anggota-dprd-jember-mengaku-khilaf
256,CNN Indonesia,2026-05-14,Anggota DPRD Jember Minta Maaf Usai Viral Main Game-Merokok saat Rapat,0,https://www.cnnindonesia.com/nasional/20260514145309-32-1358619/anggota-dprd-jember-minta-maaf-usai-viral-main-game-merokok-saat-rapat
257,CNN Indonesia,2026-05-14,Gerindra Panggil Anggota DPRD Jember Main Game-Rokok saat Rapat,0,https://www.cnnindonesia.com/nasional/20260513151440-32-1358288/gerindra-panggil-anggota-dprd-jember-main-game-rokok-saat-rapat
258,CNN Indonesia,2026-05-13,"MK Tegaskan Jakarta Tetap Ibu Kota, Komisi II DPR Buka Suara",1,https://www.cnnindonesia.com/nasional/20260513201112-32-1358425/mk-tegaskan-jakarta-tetap-ibu-kota-komisi-ii-dpr-buka-suara
259,CNN Indonesia,2026-05-13,Ade Ungkap Ada Internal PSI Tuding Dirinya Ganggu Rebranding Partai,1,https://www.cnnindonesia.com/nasional/20260513140013-32-1358238/ade-ungkap-ada-internal-psi-tuding-dirinya-ganggu-rebranding-partai
260,CNN Indonesia,2026-05-13,PSI Ingatkan Ade Armando Terlalu Jauh Ikut Campur Internal Partai,0,https://www.cnnindonesia.com/nasional/20260513133019-32-1358221/psi-ingatkan-ade-armando-terlalu-jauh-ikut-campur-internal-partai
261,CNN Indonesia,2026-05-13,Ade Armando: Saya Dengar Ada Suara di PSI Saya Harus Dikeluarkan,0,https://www.cnnindonesia.com/nasional/20260513120004-32-1358181/ade-armando-saya-dengar-ada-suara-di-psi-saya-harus-dikeluarkan
262,CNN Indonesia,2026-05-13,"Projo Umumkan Jokowi Sudah Pulih 99 Persen, Bakal Keliling Indonesia",0,https://www.cnnindonesia.com/nasional/20260513092034-32-1358115/projo-umumkan-jokowi-sudah-pulih-99-persen-bakal-keliling-indonesia
263,CNN Indonesia,2026-05-12,"LHKPN Wapres Gibran Catat Kekayaan Rp27,9 Miliar",0,https://www.cnnindonesia.com/nasional/20260512211207-32-1358021/lhkpn-wapres-gibran-catat-kekayaan-rp279-miliar
264,CNN Indonesia,2026-05-12,Komisi II Tegaskan RUU Pemilu Tetap Jadi Usul Inisiatif DPR,0,https://www.cnnindonesia.com/nasional/20260512192441-32-1357974/komisi-ii-tegaskan-ruu-pemilu-tetap-jadi-usul-inisiatif-dpr
265,CNN Indonesia,2026-05-12,"Puan Ungkap 4 RUU Prioritas DPR Usai Reses, RUU Pemilu Tak Masuk",0,https://www.cnnindonesia.com/nasional/20260512134125-32-1357834/puan-ungkap-4-ruu-prioritas-dpr-usai-reses-ruu-pemilu-tak-masuk
266,CNN Indonesia,2026-05-12,"DPR Protes Polemik Cerdas Cermat MPR, Minta Gelar Lomba Ulang",0,https://www.cnnindonesia.com/nasional/20260512132858-32-1357831/dpr-protes-polemik-cerdas-cermat-mpr-minta-gelar-lomba-ulang
267,CNN Indonesia,2026-05-12,MPR RI Nonaktifkan Juri hingga MC Buntut Polemik Lomba Cerdas Cermat,0,https://www.cnnindonesia.com/nasional/20260512123546-32-1357808/mpr-ri-nonaktifkan-juri-hingga-mc-buntut-polemik-lomba-cerdas-cermat
268,CNN Indonesia,2026-05-12,Puan Perintahkan Selidiki Pembubaran Nobar Film Pesta Babi,0,https://www.cnnindonesia.com/nasional/20260512122701-32-1357804/puan-perintahkan-selidiki-pembubaran-nobar-film-pesta-babi
269,CNN Indonesia,2026-05-12,Anak Adies Kadir Resmi Dilantik Jadi Anggota DPR,0,https://www.cnnindonesia.com/nasional/20260512112323-32-1357763/anak-adies-kadir-resmi-dilantik-jadi-anggota-dpr
270,CNN Indonesia,2026-05-12,"DPR Gelar Paripurna Pembukaan Masa Sidang, 287 Anggota Dewan Absen",0,https://www.cnnindonesia.com/nasional/20260512110706-32-1357758/dpr-gelar-paripurna-pembukaan-masa-sidang-287-anggota-dewan-absen
271,CNN Indonesia,2026-05-12,Zulhas Ungkap Alasan PAN Dukung Prabowo Selama 15 Tahun Terakhir,1,https://www.cnnindonesia.com/nasional/20260511080522-32-1357265/zulhas-ungkap-alasan-pan-dukung-prabowo-selama-15-tahun-terakhir
272,CNN Indonesia,2026-05-11,Grace Natalie Yakin Unggahan soal JK Tak Ada Pelanggaran Hukum,0,https://www.cnnindonesia.com/nasional/20260511181009-32-1357570/grace-natalie-yakin-unggahan-soal-jk-tak-ada-pelanggaran-hukum
273,CNN Indonesia,2026-05-11,Grace Natalie Tegaskan Kasus Video JK Tak Ada Kaitannya dengan PSI,0,https://www.cnnindonesia.com/nasional/20260511175602-32-1357567/grace-natalie-tegaskan-kasus-video-jk-tak-ada-kaitannya-dengan-psi
274,CNN Indonesia,2026-05-11,"Viral Lomba Cerdas Cermat MPR, Jawaban Sama Tapi Disalahkan Juri",1,https://www.cnnindonesia.com/nasional/20260511151849-36-1357513/viral-lomba-cerdas-cermat-mpr-jawaban-sama-tapi-disalahkan-juri
275,CNN Indonesia,2026-05-11,Kesaksian Hercules Ditawari Ratusan Miliar Demi Tak Dukung Prabowo,0,https://www.cnnindonesia.com/nasional/20260511054117-32-1357240/kesaksian-hercules-ditawari-ratusan-miliar-demi-tak-dukung-prabowo
276,CNN Indonesia,2026-05-10,Siapa yang Tawari Ratusan Miliar ke Hercules agar Tak Dukung Prabowo?,1,https://www.cnnindonesia.com/nasional/20260510172617-32-1357147/siapa-yang-tawari-ratusan-miliar-ke-hercules-agar-tak-dukung-prabowo
277,CNN Indonesia,2026-05-09,PKS Gelar Pelatihan Kader Muda: Pemimpin Harus Punya Spiritualitas,0,https://www.cnnindonesia.com/nasional/20260509214048-32-1356981/pks-gelar-pelatihan-kader-muda-pemimpin-harus-punya-spiritualitas
278,CNN Indonesia,2026-05-09,PDIP Tolak Usul RUU Pemilu Jadi Inisiatif Pemerintah: Ada Apa?,1,https://www.cnnindonesia.com/nasional/20260509200801-32-1356967/pdip-tolak-usul-ruu-pemilu-jadi-inisiatif-pemerintah-ada-apa
279,CNN Indonesia,2026-05-08,Gus Ipul: Menag Nasaruddin Umar Berpotensi Maju Calon Ketum PBNU,0,https://www.cnnindonesia.com/nasional/20260508123956-32-1356492/gus-ipul-menag-nasaruddin-umar-berpotensi-maju-calon-ketum-pbnu
280,CNN Indonesia,2026-05-08,"Kasus Ade Armando-Grace, Ahmad Ali Puji JK Sosok yang Matang",0,https://www.cnnindonesia.com/nasional/20260508113620-32-1356476/kasus-ade-armando-grace-ahmad-ali-puji-jk-sosok-yang-matang
281,CNN Indonesia,2026-05-08,DPR Minta Pemerintah Perketat Pintu Masuk RI Cegah Hantavirus,0,https://www.cnnindonesia.com/nasional/20260508114103-32-1356477/dpr-minta-pemerintah-perketat-pintu-masuk-ri-cegah-hantavirus
282,CNN Indonesia,2026-05-08,"Ahmad Ali Akan Bantu Grace Natalie, Ade Armando Respons JK",1,https://www.cnnindonesia.com/nasional/20260508065904-32-1356368/ahmad-ali-akan-bantu-grace-natalie-ade-armando-respons-jk
283,CNN Indonesia,2026-05-07,"Ahmad Ali Akan Temui JK, Bantu Mediasi Kasus Grace Natalie",0,https://www.cnnindonesia.com/nasional/20260507180634-32-1356263/ahmad-ali-akan-temui-jk-bantu-mediasi-kasus-grace-natalie
284,CNN Indonesia,2026-05-07,Komisi I DPR Harap Pelibatan TNI Gembleng Peserta LPDP Dikaji Ulang,0,https://www.cnnindonesia.com/nasional/20260506100732-32-1355599/komisi-i-dpr-harap-pelibatan-tni-gembleng-peserta-lpdp-dikaji-ulang
285,CNN Indonesia,2026-05-06,Istana Rangkul Homeless Media Jadi Mitra Pemerintah,0,https://www.cnnindonesia.com/nasional/20260506181023-32-1355888/istana-rangkul-homeless-media-jadi-mitra-pemerintah
286,CNN Indonesia,2026-05-06,"Tugas Tim Reformasi Polri Rampung, Prabowo Atur Pertemuan Lanjutan",0,https://www.cnnindonesia.com/nasional/20260506164644-32-1355846/tugas-tim-reformasi-polri-rampung-prabowo-atur-pertemuan-lanjutan
287,CNN Indonesia,2026-05-06,"DPRD Jabar Bahas Raperda Anti-LGBT, Klaim Respons Keresahan Masyarakat",1,https://www.cnnindonesia.com/nasional/20260506085445-32-1355572/dprd-jabar-bahas-raperda-anti-lgbt-klaim-respons-keresahan-masyarakat
288,CNN Indonesia,2026-05-06,Alasan PSI Emoh Bantu Grace Natalie Hadapi Kasus Hukum Video JK,1,https://www.cnnindonesia.com/nasional/20260506084944-32-1355571/alasan-psi-emoh-bantu-grace-natalie-hadapi-kasus-hukum-video-jk
289,CNN Indonesia,2026-05-05,"Prabowo Sepakati Penguatan Kompolnas, Rekomendasi Bersifat Mengikat",0,https://www.cnnindonesia.com/nasional/20260505194120-32-1355454/prabowo-sepakati-penguatan-kompolnas-rekomendasi-bersifat-mengikat
290,CNN Indonesia,2026-05-05,Prabowo Putuskan Kapolri Tetap Berada Langsung di Bawah Presiden,0,https://www.cnnindonesia.com/nasional/20260505183902-32-1355425/prabowo-putuskan-kapolri-tetap-berada-langsung-di-bawah-presiden
291,CNN Indonesia,2026-05-05,PSI: Ade Armando Mundur karena Cemas Kasus Hukum Dihubungkan ke Jokowi,0,https://www.cnnindonesia.com/nasional/20260505154713-32-1355343/psi-ade-armando-mundur-karena-cemas-kasus-hukum-dihubungkan-ke-jokowi
292,CNN Indonesia,2026-05-05,Ade Armando Mundur dari PSI,0,https://www.cnnindonesia.com/nasional/20260505150555-32-1355319/ade-armando-mundur-dari-psi
293,CNN Indonesia,2026-05-05,"Tim Reformasi Polri Temui Prabowo di Istana, Setor Laporan Hasil Kerja",0,https://www.cnnindonesia.com/nasional/20260505144159-32-1355307/tim-reformasi-polri-temui-prabowo-di-istana-setor-laporan-hasil-kerja
294,CNN Indonesia,2026-05-05,PSI Buka Suara soal Waketum Bro Ron Jadi Korban Pemukulan,1,https://www.cnnindonesia.com/nasional/20260505135523-32-1355272/psi-buka-suara-soal-waketum-bro-ron-jadi-korban-pemukulan
295,CNN Indonesia,2026-05-04,Puan: UU TPKS Ancam Hukuman Berat Tokoh Agama Pelaku Kekerasan Seksual,0,https://www.cnnindonesia.com/nasional/20260504194444-32-1355030/puan-uu-tpks-ancam-hukuman-berat-tokoh-agama-pelaku-kekerasan-seksual
296,CNN Indonesia,2026-05-04,"Tolak Usul Yusril, PDIP Ingin Ambang Batas Parlemen 6 Persen",0,https://www.cnnindonesia.com/nasional/20260504165717-32-1354955/tolak-usul-yusril-pdip-ingin-ambang-batas-parlemen-6-persen
297,CNN Indonesia,2026-05-04,Prabowo Teken Rencana Aksi Penanganan Ekstremisme Mengarah Terorisme,0,https://www.cnnindonesia.com/nasional/20260504153826-32-1354921/prabowo-teken-rencana-aksi-penanganan-ekstremisme-mengarah-terorisme
298,CNN Indonesia,2026-05-04,Pakar: Reshuffle Akan Sering Terjadi untuk Perkuat Dukungan ke Prabowo,0,https://www.cnnindonesia.com/nasional/20260504143016-32-1354887/pakar-reshuffle-akan-sering-terjadi-untuk-perkuat-dukungan-ke-prabowo
299,CNN Indonesia,2026-05-04,Prabowo Teken Perpres Kenaikan Gaji Hakim Ad Hoc hingga Rp105 Juta,0,https://www.cnnindonesia.com/nasional/20260504141915-32-1354865/prabowo-teken-perpres-kenaikan-gaji-hakim-ad-hoc-hingga-rp105-juta
300,CNN Indonesia,2026-05-04,DPR Minta Pemerintah Dampingi Korban Pencabulan Pendiri Ponpes di Pati,0,https://www.cnnindonesia.com/nasional/20260504114712-32-1354819/dpr-minta-pemerintah-dampingi-korban-pencabulan-pendiri-ponpes-di-pati
301,CNN Indonesia,2026-05-03,Gus Ipul: Muktamar ke-35 NU Digelar Agustus 2026,0,https://www.cnnindonesia.com/nasional/20260503153009-32-1354621/gus-ipul-muktamar-ke-35-nu-digelar-agustus-2026
302,CNN Indonesia,2026-05-03,"Hari Buruh, Hasto PDIP Soroti Kenaikan Harga dan Lapangan Kerja Sulit",0,https://www.cnnindonesia.com/nasional/20260503151034-32-1354604/hari-buruh-hasto-pdip-soroti-kenaikan-harga-dan-lapangan-kerja-sulit
303,CNN Indonesia,2026-05-03,PDIP Dialog dengan Partai Non Parlemen soal Ambang Batas,0,https://www.cnnindonesia.com/nasional/20260503142102-32-1354596/pdip-dialog-dengan-partai-non-parlemen-soal-ambang-batas
304,CNN Indonesia,2026-05-03,"Disebut Fitnah oleh Komdigi, Amien Rais Tak Mau Cabut Pernyataan",1,https://www.cnnindonesia.com/nasional/20260503133159-32-1354583/disebut-fitnah-oleh-komdigi-amien-rais-tak-mau-cabut-pernyataan
305,CNN Indonesia,2026-05-03,Rano Karno di Perayaan May Day PDIP: 59 Ribu Buruh Rasakan Manfaat KPJ,0,https://www.cnnindonesia.com/nasional/20260503132551-32-1354581/rano-karno-di-perayaan-may-day-pdip-59-ribu-buruh-rasakan-manfaat-kpj
306,CNN Indonesia,2026-05-02,"DPR hingga Komnas HAM Kritik Ide Tim Asesor Aktivis, Pigai Klarifikasi",1,https://www.cnnindonesia.com/nasional/20260502195630-32-1354470/dpr-hingga-komnas-ham-kritik-ide-tim-asesor-aktivis-pigai-klarifikasi
307,CNN Indonesia,2026-05-02,Megawati Sorot Kasus Penyiraman Air Keras Diadili di Peradilan Militer,0,https://www.cnnindonesia.com/nasional/20260502191000-32-1354461/megawati-sorot-kasus-penyiraman-air-keras-diadili-di-peradilan-militer
308,CNN Indonesia,2026-05-01,Dasco Sampaikan Salam Prabowo untuk Massa Buruh yang Pilih Demo di DPR,0,https://www.cnnindonesia.com/nasional/20260501133844-32-1354111/dasco-sampaikan-salam-prabowo-untuk-massa-buruh-yang-pilih-demo-di-dpr
309,CNN Indonesia,2026-04-30,Prabowo Beri Taklimat ke 1.500 Komandan Satuan TNI di Unhan,0,https://www.cnnindonesia.com/nasional/20260430192412-32-1353971/prabowo-beri-taklimat-ke-1500-komandan-satuan-tni-di-unhan
310,CNN Indonesia,2026-04-30,Canda Prabowo ke Menteri Trenggono: Enggak Boleh Pingsan Lagi,0,https://www.cnnindonesia.com/nasional/20260430062556-32-1353645/canda-prabowo-ke-menteri-trenggono-enggak-boleh-pingsan-lagi
311,CNN Indonesia,2026-04-29,"Prabowo Kembali Sindir Indonesia Gelap: Kalau Mau Kabur, Kabur Aja!",0,https://www.cnnindonesia.com/nasional/20260429122701-32-1353365/prabowo-kembali-sindir-indonesia-gelap-kalau-mau-kabur-kabur-aja
312,CNN Indonesia,2026-04-29,Qodari Soroti Beda Aturan Main Penyebaran Info Media Massa dan Medsos,0,https://www.cnnindonesia.com/nasional/20260429060710-32-1353224/qodari-soroti-beda-aturan-main-penyebaran-info-media-massa-dan-medsos
313,CNN Indonesia,2026-04-29,"Kepala Bakom Qodari: Ibarat Mobil, Saya Tipe Gas",0,https://www.cnnindonesia.com/nasional/20260429065426-32-1353238/kepala-bakom-qodari-ibarat-mobil-saya-tipe-gas
314,CNN Indonesia,2026-04-29,Qodari Ingin Bakom Lebih Agresif Sebarkan Kebijakan Pemerintah,1,https://www.cnnindonesia.com/nasional/20260428144136-32-1353038/qodari-ingin-bakom-lebih-agresif-sebarkan-kebijakan-pemerintah
315,CNN Indonesia,2026-04-29,Anggota DPR Sebut Para Korban Daycare Yogyakarta Layak Dapat Restitusi,0,https://www.cnnindonesia.com/nasional/20260428150055-32-1353049/anggota-dpr-sebut-para-korban-daycare-yogyakarta-layak-dapat-restitusi
316,CNN Indonesia,2026-04-29,"JK Kumpulkan Sejumlah Ormas Islam, Bahas Isu Penistaan Agama",0,https://www.cnnindonesia.com/nasional/20260429000847-32-1353218/jk-kumpulkan-sejumlah-ormas-islam-bahas-isu-penistaan-agama
317,CNN Indonesia,2026-04-28,DPR Desak KAI & Pemerintah Evaluasi Total Perlintasan Sebidang Kereta,0,https://www.cnnindonesia.com/nasional/20260428144240-32-1353039/dpr-desak-kai-pemerintah-evaluasi-total-perlintasan-sebidang-kereta
318,CNN Indonesia,2026-04-28,Prabowo Janji Kendalikan Sampah Indonesia dalam 3 Tahun,0,https://www.cnnindonesia.com/nasional/20260428165601-32-1353105/prabowo-janji-kendalikan-sampah-indonesia-dalam-3-tahun
319,CNN Indonesia,2026-04-28,DPR Kritik Logika Kemendikti soal Wacana Tutup Prodi Tak Relevan,0,https://www.cnnindonesia.com/nasional/20260428140903-32-1353029/dpr-kritik-logika-kemendikti-soal-wacana-tutup-prodi-tak-relevan
320,CNN Indonesia,2026-04-28,Seskab: Kemenhub Bakal Evaluasi Taksi Green SM Buntut Insiden Kereta,0,https://www.cnnindonesia.com/nasional/20260428145055-32-1353042/seskab-kemenhub-bakal-evaluasi-taksi-green-sm-buntut-insiden-kereta
321,CNN Indonesia,2026-04-28,Dudung Bakal Buka Posko Aduan KSP untuk Masyarakat,0,https://www.cnnindonesia.com/nasional/20260428120209-32-1352939/dudung-bakal-buka-posko-aduan-ksp-untuk-masyarakat
322,CNN Indonesia,2026-04-28,6 Pejabat yang Dilantik Prabowo di Reshuffle Jilid V,0,https://www.cnnindonesia.com/nasional/20260428061158-32-1352802/6-pejabat-yang-dilantik-prabowo-di-reshuffle-jilid-v
323,CNN Indonesia,2026-04-27,Rocky Gerung Ungkap Obrolan dengan Prabowo hingga Teddy di Istana,1,https://www.cnnindonesia.com/nasional/20260427181957-32-1352669/rocky-gerung-ungkap-obrolan-dengan-prabowo-hingga-teddy-di-istana
324,CNN Indonesia,2026-04-27,"DPR Respons Dikti, Sebut Perguruan Tinggi Bukan Pemasok Tenaga Kerja",0,https://www.cnnindonesia.com/nasional/20260427163840-32-1352626/dpr-respons-dikti-sebut-perguruan-tinggi-bukan-pemasok-tenaga-kerja
325,CNN Indonesia,2026-04-27,"Usai Dilantik Jadi KSP, Dudung Masih Rangkap Penasihat Khusus Presiden",0,https://www.cnnindonesia.com/nasional/20260427175233-32-1352655/usai-dilantik-jadi-ksp-dudung-masih-rangkap-penasihat-khusus-presiden
326,CNN Indonesia,2026-04-27,"Jadi Kepala Bakom, Qodari Soroti Medsos Berperilaku Seperti Pers",0,https://www.cnnindonesia.com/nasional/20260427164420-32-1352628/jadi-kepala-bakom-qodari-soroti-medsos-berperilaku-seperti-pers
327,CNN Indonesia,2026-04-27,"Prabowo Sudah 5 Kali Reshuffle dalam 1,5 Tahun, Berikut Daftarnya",1,https://www.cnnindonesia.com/nasional/20260427162847-32-1352620/prabowo-sudah-5-kali-reshuffle-dalam-15-tahun-berikut-daftarnya
328,CNN Indonesia,2026-04-27,00:56 Momen Prabowo-Gibran Salami Rocky Gerung di Istana,0,https://www.cnnindonesia.com/nasional/20260427161555-36-1352616/momen-prabowo-gibran-salami-rocky-gerung-di-istana
329,CNN Indonesia,2026-04-27,01:29 Daftar Reshuffle Kabinet Merah Putih yang Dilantik Prabowo,0,https://www.cnnindonesia.com/nasional/20260427154906-36-1352601/daftar-reshuffle-kabinet-merah-putih-yang-dilantik-prabowo
330,CNN Indonesia,2026-04-27,"Usai Dilantik, Dudung Janjikan KSP Buka 24 Jam Layani Laporan Warga",0,https://www.cnnindonesia.com/nasional/20260427152838-32-1352595/usai-dilantik-dudung-janjikan-ksp-buka-24-jam-layani-laporan-warga
